order_id,pickup_lat,pickup_lng,delivery_lat,delivery_lng,placement_time,preparation_time,ready_time,drop_off_time
19,11.004805114009,-74.826926078539,11.009769,-74.809456,01:01:58,01:02:31,01:09:31,01:31:58
20,11.004805114009,-74.826926078539,11.0159318,-74.831016,01:03:09,01:03:46,01:10:46,01:32:09
21,10.991539,-74.793444,10.991634581664,-74.790500253439,01:07:05,01:08:17,01:13:17,01:37:05
22,11.00199018999,-74.827846792948,11.0132414,-74.8352989,01:08:46,01:09:48,01:14:48,02:08:46
23,10.994458508516,-74.811661205453,10.9695975,-74.8051701,01:09:53,01:11:10,01:31:10,01:27:53
24,10.994458508516,-74.811661205453,10.994268232134,-74.795057326555,01:11:33,01:12:44,01:26:44,01:29:33
25,11.00663,-74.813997,10.9911899,-74.7935717,01:15:47,01:21:15,01:26:15,01:45:47
26,11.00199018999,-74.827846792948,11.0132414,-74.8352989,01:31:04,01:32:02,01:37:02,02:01:04
27,11.004805114009,-74.826926078539,11.0132414,-74.8352989,01:42:07,01:42:40,01:49:40,02:11:07
28,10.991539,-74.793444,10.989102279222,-74.789828024805,01:58:05,01:59:27,02:04:27,02:28:05
29,11.004805114009,-74.826926078539,11.016148145848,-74.812039062381,02:03:11,02:03:48,02:10:48,02:33:11
30,11.00199019,-74.82784679,11.0056411,-74.8097276,02:07:41,02:09:01,02:14:01,02:37:41
31,11.00199019,-74.82784679,11.028063889158,-74.861775934696,02:13:02,02:14:40,02:19:40,02:43:02
32,11.00199018999,-74.827846792948,11.0132414,-74.8352989,02:13:14,02:14:45,02:19:45,02:43:14
33,10.991539,-74.793444,10.99168427961,-74.790386259556,02:17:52,02:19:22,02:24:22,02:47:52
34,11.00199019,-74.82784679,11.004444526009,-74.799459502101,02:29:58,02:31:17,02:36:17,02:59:58
35,11.00199018999,-74.827846792948,11.0132414,-74.8352989,02:34:02,02:36:02,02:41:02,03:04:02
36,11.00199018999,-74.827846792948,11.0056411,-74.8097276,04:58:43,04:59:46,05:04:46,05:28:43
37,11.004805114009,-74.826926078539,11.004444526009,-74.799459502101,05:25:54,05:26:27,05:33:27,05:55:54
38,11.004996,-74.817723,10.994197,-74.819696,05:55:27,05:59:31,06:04:31,06:23:27
39,11.005453,-74.809882,10.99698973401,-74.815171547234,06:21:16,06:27:47,06:32:47,06:51:16
40,11.004996,-74.817723,11.006326,-74.810484,06:22:33,06:29:05,06:34:05,06:50:33
41,10.988193,-74.797919,11.001497978734,-74.816258512437,06:23:17,06:24:28,06:39:28,06:47:17
42,10.988193,-74.797919,10.998211,-74.800248,06:31:45,06:32:36,06:42:36,06:55:45
43,11.007280730358,-74.816359840729,11.010851,-74.807102,06:41:10,06:42:28,07:24:28,07:23:10
44,11.016796818573,-74.81058379266,10.989140458105,-74.822462461889,06:44:10,06:45:27,07:27:27,07:14:10
45,11.016796818573,-74.81058379266,11.012837071073,-74.813244380057,06:44:19,06:45:55,07:27:55,07:14:19
46,10.988193,-74.797919,10.986779965519,-74.80790303626,06:44:40,06:46:14,06:54:14,07:08:40
47,11.00199019,-74.82784679,11.005238,-74.806328,06:46:14,06:51:46,06:56:46,07:16:14
48,11.007280730358,-74.816359840729,10.997732,-74.7859046,06:49:54,06:50:59,07:26:59,07:34:54
49,11.016796818573,-74.81058379266,11.019459512469,-74.809997230768,06:55:32,06:57:09,07:34:09,07:25:32
50,11.016796818573,-74.81058379266,11.000976,-74.824574,07:03:40,07:04:40,07:25:40,07:33:40
51,11.016796818573,-74.81058379266,11.0046298,-74.8302136,07:12:40,07:13:47,07:45:47,07:42:40
52,11.016796818573,-74.81058379266,10.986248,-74.812215,07:15:24,07:16:39,07:49:39,07:45:24
53,11.024109423155,-74.812227140747,11.0027806,-74.8257417,07:20:17,07:21:46,07:40:46,08:25:17
54,10.988193,-74.797919,10.969529,-74.786503,07:21:19,07:22:06,07:37:06,07:45:19
55,11.016796818573,-74.81058379266,11.0066289,-74.8045911,07:22:42,07:24:02,08:02:02,07:52:42
56,11.025556,-74.862028,11.023717,-74.862266,07:24:17,07:25:21,07:45:21,07:54:17
57,11.009937,-74.812539,11.010187,-74.825264,07:31:43,07:36:52,08:01:52,08:08:43
58,11.025556,-74.862028,11.0183381,-74.8419385,07:34:43,07:35:49,07:55:49,08:04:43
59,10.996005,-74.82368,11.0082429,-74.7988482,07:37:04,07:39:11,07:44:11,08:07:04
60,11.016796818573,-74.81058379266,11.0187923,-74.8217459,07:40:48,07:42:07,08:03:07,08:10:48
61,11.024109423155,-74.812227140747,11.009428214703,-74.830893650651,07:41:05,07:42:28,07:57:28,08:36:05
62,11.007280730358,-74.816359840729,11.010448,-74.811699,07:43:24,07:44:53,08:15:53,08:22:24
63,11.004728,-74.814366,11.000022,-74.814535,07:43:41,07:47:30,07:57:30,08:13:41
64,11.00199018999,-74.827846792948,11.0122979,-74.8239383,07:44:15,07:46:00,07:51:00,08:14:15
65,11.000586226746,-74.809034308616,11.01034,-74.810992,07:44:57,07:46:06,08:11:06,08:14:57
66,11.004996,-74.817723,11.007886,-74.814629,07:49:05,07:59:43,08:09:43,08:16:05
67,11.015065172055,-74.826669792337,11.018792,-74.821747,07:57:54,07:59:04,08:23:04,08:27:54
71,11.009129961418,-74.820553688326,11.008352,-74.813301,08:00:00,07:03:46,07:28:46,08:30:00
74,11.009129961418,-74.820553688326,11.026253,-74.858932,08:00:00,07:05:07,08:05:07,08:30:00
73,11.009129961418,-74.820553688326,11.018615713183,-74.811272621155,08:00:00,07:04:59,08:04:59,08:30:00
75,11.003378811518,-74.815203976687,11.014623,-74.820375,08:00:00,07:04:24,08:04:24,08:30:00
84,11.003378811518,-74.815203976687,10.989038,-74.816284,08:00:00,07:05:04,08:05:04,08:30:00
68,11.009129961418,-74.820553688326,11.0101668,-74.8297178,08:00:00,07:06:09,07:56:09,08:30:00
85,11.003378811518,-74.815203976687,10.998084,-74.797043,08:00:00,07:05:13,08:05:13,08:30:00
83,11.009129961418,-74.820553688326,10.995398765954,-74.829724878073,08:00:00,07:04:10,07:39:10,08:30:00
82,11.009129961418,-74.820553688326,11.007913,-74.80929,08:00:00,07:06:05,07:41:05,08:30:00
81,11.009129961418,-74.820553688326,11.013834,-74.818729,08:00:00,07:06:00,07:41:00,08:30:00
80,11.009129961418,-74.820553688326,11.012956,-74.830818,08:00:00,07:44:09,08:09:09,08:30:00
79,11.009129961418,-74.820553688326,11.015344,-74.824127,08:00:00,07:04:41,08:04:41,08:30:00
78,11.009129961418,-74.820553688326,11.008882959,-74.825232207,08:00:00,07:32:46,07:52:46,08:30:00
77,11.003378811518,-74.815203976687,11.006764,-74.813641,08:00:00,07:04:38,08:04:38,08:30:00
76,11.009129961418,-74.820553688326,11.013368,-74.830426,08:00:00,07:04:52,08:04:52,08:30:00
86,11.003378811518,-74.815203976687,11.021339,-74.856685,08:00:00,07:03:16,07:53:16,08:30:00
72,11.003378811518,-74.815203976687,11.019988,-74.859936,08:00:00,07:02:51,07:52:51,08:30:00
69,11.009129961418,-74.820553688326,11.017202245229,-74.82257142663,08:00:00,07:03:41,07:58:41,08:30:00
70,11.009129961418,-74.820553688326,11.026253,-74.858932,08:00:00,07:05:51,07:40:51,08:30:00
87,11.016796818573,-74.81058379266,10.992823684261,-74.818820373609,08:00:36,08:01:45,08:23:45,08:30:36
88,11.024109423155,-74.812227140747,11.014402,-74.816784,08:01:44,08:02:51,08:16:51,08:51:44
89,11.025556,-74.862028,11.028063889158,-74.861775934696,08:02:31,08:03:19,08:23:19,08:32:31
90,11.00199018999,-74.827846792948,11.0122979,-74.8239383,08:04:09,08:09:01,08:14:01,08:34:09
91,11.005361,-74.813372,11.006765,-74.808606,08:06:31,08:07:07,08:20:07,08:36:31
92,11.016808,-74.824119,11.001888637371,-74.81061514467,08:07:18,08:08:50,08:22:50,08:37:18
93,11.016796818573,-74.81058379266,11.014402,-74.816784,08:08:51,08:09:56,08:49:56,08:38:51
94,11.0095890414,-74.820730511744,11.0160485,-74.8214705,08:09:02,08:10:19,08:15:19,08:39:02
95,11.008103,-74.817583,11.006067,-74.838411,08:12:50,08:14:11,08:34:11,08:42:50
96,11.009937,-74.812539,11.010404,-74.811829,08:12:58,08:14:24,08:43:24,08:39:58
97,11.00400215,-74.8124962,11.0129354725,-74.797565191984,08:16:36,08:17:09,08:27:09,08:42:36
98,11.016796818573,-74.81058379266,11.0122917,-74.82393,08:17:33,08:19:31,08:39:31,08:47:33
99,11.009785,-74.825307,11.025906,-74.861501,08:17:39,08:18:35,08:35:35,08:59:39
100,10.926831,-74.780344,10.9165722,-74.8197241,08:18:16,08:19:34,08:29:34,08:48:16
101,11.003193,-74.809796,11.009248,-74.81509,08:18:46,08:19:55,08:42:55,08:53:46
102,11.009937,-74.812539,11.002068,-74.81042,08:18:49,08:20:00,08:44:00,08:55:49
103,10.990374,-74.805045,10.9986787,-74.7955567,08:20:26,08:21:03,08:31:03,08:52:26
104,11.002444,-74.821036,11.006181919958,-74.811786683346,08:21:53,08:23:01,08:43:01,08:53:53
105,11.016796818573,-74.81058379266,11.015931928306,-74.831016026437,08:21:54,08:23:07,09:01:07,08:51:54
106,11.00400215,-74.8124962,10.9999929,-74.8061467,08:22:17,08:22:53,08:32:53,08:48:17
107,11.00199018999,-74.827846792948,11.0122979,-74.8239383,08:23:19,08:32:39,08:37:39,08:53:19
108,11.009937,-74.812539,11.0057441,-74.8147967,08:26:15,08:27:19,08:51:19,09:02:15
109,11.004988,-74.82706,11.002562003951,-74.833510480821,08:27:06,08:27:42,08:37:42,08:57:06
110,11.0015957,-74.8048809,11.0010703,-74.804214,08:32:04,08:33:21,09:18:21,09:00:04
111,11.002444,-74.821036,11.0123334,-74.8239103,08:32:56,08:33:52,08:52:52,09:04:56
112,11.007280730358,-74.816359840729,11.0060046,-74.8031213,08:34:55,08:36:01,08:51:01,09:17:55
113,10.990901,-74.807662,11.001481193894,-74.815466590226,08:35:40,08:42:42,08:47:42,09:05:40
114,11.00017,-74.809455,11.019332,-74.8236085,08:36:26,08:38:09,08:43:09,09:06:26
115,11.008181,-74.821058,11.0119805,-74.8240377,08:39:08,08:40:27,09:14:27,09:09:08
116,10.926831,-74.780344,10.9118955,-74.8013784,08:39:18,08:40:05,08:50:05,09:09:18
117,11.008396932378,-74.82142658607,11.016245,-74.807557,08:40:41,08:41:20,09:07:20,09:10:41
118,11.016808,-74.824119,11.0058615,-74.8236109,08:41:45,08:42:44,08:55:44,09:11:45
119,11.002559,-74.827875,11.018165839486,-74.824884496629,08:41:49,08:42:59,09:03:59,09:11:49
120,10.991946,-74.814688,10.9750346,-74.8031509,08:42:24,08:43:32,08:53:32,09:12:24
121,11.015564,-74.829614,11.0153551,-74.8242747,08:42:39,08:43:50,09:04:50,09:12:39
122,11.015564,-74.829614,10.998456,-74.822255,08:43:47,08:45:04,09:05:04,09:13:47
123,11.00723825,-74.81593795,10.999813895091,-74.779830090702,08:44:58,08:47:49,08:54:49,09:14:58
124,11.012948044401,-74.808888717644,11.008297,-74.807884,08:45:03,08:46:20,09:00:20,09:15:03
125,11.024109423155,-74.812227140747,11.0153551,-74.8242747,08:45:52,08:48:01,09:02:01,09:35:52
126,11.0015957,-74.8048809,11.019169,-74.8100728,08:47:17,08:48:33,09:13:33,09:27:17
127,11.016796818573,-74.81058379266,11.0114133,-74.7992616,08:48:21,08:49:32,09:26:32,09:18:21
128,11.004988,-74.82706,11.0005469,-74.8349348,08:49:04,08:49:39,08:59:39,09:19:04
129,11.00199018999,-74.827846792948,11.0122979,-74.8239383,08:50:18,08:52:03,08:57:03,09:20:18
130,11.008396932378,-74.82142658607,11.012007671677,-74.811009976658,08:52:52,08:53:39,09:19:39,09:22:52
131,11.001785950654,-74.812532598245,11.006169,-74.829915,08:53:18,08:59:19,09:04:19,09:17:18
132,11.016796818573,-74.81058379266,11.0122999,-74.8239638,08:54:22,08:56:08,09:16:08,09:24:22
133,11.012948044401,-74.808888717644,10.980024929962,-74.803332139942,08:54:48,08:56:02,09:20:02,09:24:48
134,11.024109423155,-74.812227140747,11.004105,-74.814659,08:55:01,08:55:55,09:10:55,09:55:01
135,10.988193,-74.797919,10.986571,-74.802972,08:55:39,08:56:42,09:06:42,09:19:39
136,10.983004,-74.793561,10.9685621,-74.8037651,08:55:53,08:58:05,09:25:05,09:30:53
137,11.008481,-74.817902,11.014754,-74.815982,08:59:50,09:01:00,09:30:00,09:21:50
138,11.016796818573,-74.81058379266,10.9949,-74.825986,08:59:52,09:00:54,09:34:54,09:29:52
139,11.004297064806,-74.806314834612,11.012938,-74.797699,08:59:58,09:00:52,09:07:52,09:34:58
170,11.006809,-74.811857,10.997087,-74.826544,09:00:00,08:02:32,08:17:32,09:30:00
144,11.009129961418,-74.820553688326,10.993234,-74.828644,09:00:00,08:10:51,08:30:51,09:30:00
163,11.009129961418,-74.820553688326,11.014285,-74.816466,09:00:00,08:06:32,08:46:32,09:30:00
162,11.010609202908,-74.819239795723,10.98748843544,-74.793341656179,09:00:00,08:09:25,08:14:25,09:30:00
161,11.010609202908,-74.819239795723,11.011672,-74.824936,09:00:00,08:07:54,08:12:54,09:30:00
160,11.010609202908,-74.819239795723,10.9888555,-74.7995115,09:00:00,08:03:47,08:08:47,09:30:00
159,11.003378811518,-74.815203976687,11.0097024,-74.8102087,09:00:00,08:43:38,09:18:38,09:30:00
169,11.009129961418,-74.820553688326,11.0133682,-74.8304257,09:00:00,08:06:07,08:51:07,09:30:00
164,11.006809,-74.811857,11.014107,-74.810661,09:00:00,08:23:53,08:48:53,09:30:00
171,10.9989313693,-74.820056673611,11.007539,-74.810883,09:00:00,08:14:03,08:44:03,09:30:00
172,11.010609202908,-74.819239795723,11.0134751,-74.8068747,09:00:00,08:10:51,08:15:51,09:30:00
173,11.010609202908,-74.819239795723,10.998882494298,-74.830613359809,09:00:00,08:08:52,08:13:52,09:30:00
174,10.985107006956,-74.811080486123,11.003576658505,-74.796700179577,09:00:00,07:04:16,07:54:16,09:30:00
175,11.009129961418,-74.820553688326,11.011600962047,-74.809225425124,09:00:00,08:42:27,08:57:27,09:30:00
168,11.003378811518,-74.815203976687,11.016984,-74.817568,09:00:00,08:07:03,08:57:03,09:30:00
150,10.985107006956,-74.811080486123,10.9688789,-74.8105155,09:00:00,07:04:40,08:09:40,09:30:00
151,10.998726,-74.820113,11.013348494854,-74.819160327315,09:00:00,08:13:23,08:28:23,09:30:00
152,10.990518,-74.805406,10.971927,-74.81287,09:00:00,08:31:31,08:46:31,09:30:00
153,11.003378811518,-74.815203976687,11.0098824,-74.8108555,09:00:00,08:21:05,09:11:05,09:30:00
154,11.010609202908,-74.819239795723,11.009226,-74.823685,09:00:00,08:05:37,08:10:37,09:30:00
155,11.009129961418,-74.820553688326,11.015011,-74.818717,09:00:00,08:34:24,09:19:24,09:30:00
156,10.998726,-74.820113,11.018263,-74.824817,09:00:00,08:13:57,08:28:57,09:30:00
157,10.990628,-74.784025,11.019608,-74.825251,09:00:00,08:34:56,08:49:56,09:30:00
166,10.998272,-74.803516,10.984579,-74.8339555,09:00:00,08:07:43,08:17:43,09:30:00
145,11.009129961418,-74.820553688326,11.019263,-74.824234,09:00:00,08:07:07,09:12:07,09:30:00
146,11.009129961418,-74.820553688326,11.019644,-74.859536,09:00:00,08:43:49,09:03:49,09:30:00
147,10.998726,-74.820113,11.010528,-74.8119,09:00:00,08:13:37,08:28:37,09:30:00
148,10.985107006956,-74.811080486123,10.991793,-74.813897,09:00:00,07:02:12,08:22:12,09:30:00
140,10.985107006956,-74.811080486123,10.984717599142,-74.820308983326,09:00:00,07:02:08,08:22:08,09:30:00
149,10.998726,-74.820113,10.9869126,-74.8005305,09:00:00,08:13:24,08:28:24,09:30:00
143,10.985107006956,-74.811080486123,10.977027,-74.803362,09:00:00,07:02:45,07:52:45,09:30:00
141,11.010609202908,-74.819239795723,11.00914,-74.826286,09:00:00,08:04:59,08:09:59,09:30:00
165,10.992126,-74.788963,11.0087781,-74.8140056,09:00:00,08:23:58,08:48:58,09:30:00
167,11.003378811518,-74.815203976687,11.007492,-74.807922,09:00:00,08:05:50,09:00:50,09:30:00
158,11.009129961418,-74.820553688326,11.011977,-74.823921,09:00:00,08:05:10,08:40:10,09:30:00
142,10.996343,-74.815314,11.007821845749,-74.814634099603,09:00:00,08:10:46,08:35:46,09:30:00
176,11.0015957,-74.8048809,10.9967251,-74.7999044,09:00:46,09:01:44,09:36:44,09:39:46
177,11.0031934,-74.8104183,11.0141272,-74.8101369,09:01:00,09:02:19,09:38:19,09:39:00
178,11.016808,-74.824119,11.0135785,-74.8374244,09:01:51,09:03:11,09:16:11,09:31:51
179,10.9969722,-74.8172806,11.0069172,-74.8176582,09:03:46,09:04:52,09:09:52,09:33:46
180,11.01408,-74.806739,11.000566,-74.799079,09:04:05,09:05:39,09:15:39,09:34:05
181,10.990758,-74.8009,11.008322,-74.811928,09:05:42,09:07:02,09:27:02,09:35:42
182,10.988193,-74.797919,11.004262198349,-74.799242578447,09:07:37,09:09:01,09:19:01,09:31:37
183,11.0095890414,-74.820730511744,11.018061,-74.821988,09:07:54,09:08:42,09:13:42,09:37:54
184,11.00199018999,-74.827846792948,11.005228813748,-74.798267427902,09:08:55,09:10:46,09:15:46,09:38:55
185,10.999115,-74.810063,10.99505,-74.797679,09:10:46,09:12:01,09:43:01,09:48:46
186,11.01534565,-74.8262951,11.0099732,-74.8251631,09:11:51,09:13:21,09:22:21,09:39:51
187,11.016808,-74.824119,11.006291,-74.805656,09:12:21,09:13:43,09:26:43,09:42:21
188,11.0015957,-74.8048809,10.9782546,-74.7957229,09:12:46,09:13:42,09:48:42,09:52:46
189,10.9862477,-74.8122152,11.00751,-74.809849,09:13:06,09:14:42,09:27:42,09:51:06
190,11.002989231847,-74.803338661377,11.013646341075,-74.816771395084,09:14:29,09:15:34,09:25:34,09:44:29
191,11.009785,-74.825307,11.010472,-74.830788,09:15:26,09:16:52,09:26:52,09:57:26
192,11.016808,-74.824119,10.999445,-74.812717,09:17:20,09:18:52,09:31:52,09:47:20
193,10.999115,-74.810063,11.011784272473,-74.832600541413,09:17:47,09:18:48,09:49:48,09:57:47
194,11.002444,-74.821036,11.022204,-74.819158,09:20:01,09:21:05,09:45:05,09:52:01
195,10.999593,-74.810212,10.9871583,-74.7836806,09:21:00,09:22:32,09:47:32,09:51:00
196,11.015351,-74.826489,11.015161178941,-74.816428162158,09:21:26,09:23:30,09:40:30,09:51:26
197,11.01534565,-74.8262951,11.0120676,-74.8241677,09:22:14,09:24:21,09:32:21,09:50:14
198,11.000827,-74.81319,11.013675,-74.811539,09:23:33,09:24:50,09:39:50,09:53:33
199,11.00400215,-74.8124962,11.0119866,-74.8094529,09:23:39,09:24:11,09:34:11,09:49:39
200,11.015351,-74.826489,10.9812319,-74.7987335,09:27:10,09:28:20,09:45:20,09:57:10
201,11.002476,-74.821344,11.018491,-74.808593,09:28:14,09:29:13,09:34:13,09:54:14
202,11.0095890414,-74.820730511744,11.016436764755,-74.821344651282,09:28:26,09:29:40,09:34:40,09:58:26
203,11.005253,-74.819972,10.99772,-74.830923,09:28:50,09:29:29,09:50:29,09:58:50
204,11.008396932378,-74.82142658607,11.017991747724,-74.812725372612,09:28:53,09:29:35,09:59:35,09:58:53
205,11.009522,-74.791308,11.017165,-74.826301,09:30:00,09:05:05,09:20:05,10:00:00
206,11.009522,-74.791308,11.007242,-74.837825,09:30:00,09:21:32,09:36:32,10:00:00
207,11.009522,-74.791308,10.998084,-74.797043,09:30:00,09:11:30,09:26:30,10:00:00
208,11.00199018999,-74.827846792948,10.9889324,-74.8015701,09:31:01,09:32:49,09:37:49,10:01:01
209,11.007280730358,-74.816359840729,11.013516,-74.833443,09:32:05,09:33:07,10:04:07,10:15:05
210,10.990758,-74.8009,11.002094521456,-74.812869382955,09:32:13,09:35:36,10:00:36,10:02:13
211,11.016796818573,-74.81058379266,11.006628828923,-74.804591238499,09:32:22,09:34:11,10:08:11,10:02:22
212,11.019335,-74.864245,11.023964278459,-74.863731611663,09:33:11,09:38:54,09:48:54,09:56:11
213,10.999115,-74.810063,10.9803107,-74.7954571,09:33:41,09:34:55,10:11:55,10:13:41
214,10.999115,-74.810063,11.0152076,-74.8272053,09:34:22,09:35:46,10:01:46,10:14:22
215,11.0015957,-74.8048809,11.013792,-74.837753,09:35:39,09:36:54,09:57:54,10:15:39
216,11.01517,-74.82633939,11.003573,-74.81398,09:35:39,09:36:26,09:41:26,10:05:39
217,10.999593,-74.810212,10.98553,-74.780793,09:39:05,09:40:33,10:25:33,10:09:05
218,11.016808,-74.824119,10.994942932606,-74.809012189508,09:39:09,09:40:13,09:54:13,10:09:09
219,11.00199019,-74.82784679,10.992716,-74.7948438,09:39:51,09:42:26,09:47:26,10:09:51
220,11.0015957,-74.8048809,11.008544893871,-74.830813519657,09:40:12,09:41:18,10:06:18,10:20:12
221,11.002989231847,-74.803338661377,11.008843,-74.812431,09:40:30,09:41:30,09:56:30,10:10:30
222,11.00199018999,-74.827846792948,11.014001,-74.811358,09:40:44,09:42:23,09:47:23,10:10:44
223,11.002989231847,-74.803338661377,11.012516,-74.8039,09:42:18,09:43:18,09:53:18,10:12:18
224,11.0095890414,-74.820730511744,11.0170841,-74.8166501,09:43:26,09:44:40,09:49:40,10:13:26
225,11.01534565,-74.8262951,11.0122979,-74.8239383,09:44:54,09:46:49,09:54:49,10:12:54
226,11.015564,-74.829614,11.012302398682,-74.817016601563,09:46:06,09:47:24,09:58:24,10:16:06
227,10.999593,-74.810212,11.01191,-74.807552,09:46:29,09:47:32,10:17:32,10:16:29
228,11.000586226746,-74.809034308616,10.9865174,-74.7967876,09:46:33,09:47:17,10:16:17,10:16:33
229,11.002989231847,-74.803338661377,11.005826,-74.810267,09:46:56,09:47:56,09:57:56,10:16:56
230,11.009785,-74.825307,11.012338,-74.834384,09:48:11,09:49:11,09:58:11,10:30:11
231,10.999793682774,-74.797988203705,11.011215,-74.794958,09:48:50,09:49:52,09:59:52,10:18:50
232,11.000827,-74.81319,11.008927,-74.809789,09:49:02,09:56:22,10:11:22,10:19:02
233,11.004297064806,-74.806314834612,10.995621910109,-74.804224446416,09:49:33,09:50:23,09:57:23,10:24:33
234,11.002989231847,-74.803338661377,10.985463084926,-74.805806949735,09:49:40,09:50:57,09:55:57,10:19:40
235,10.999115,-74.810063,10.9740416,-74.8098497,09:49:41,09:50:51,10:23:51,10:29:41
236,11.005670004248,-74.828874565526,11.005768,-74.819201,09:51:24,09:52:55,10:22:55,10:21:24
237,11.016808,-74.824119,11.004218097418,-74.813122674823,09:52:26,09:53:35,10:06:35,10:22:26
238,11.002989231847,-74.803338661377,10.997103609342,-74.806817136705,09:53:02,09:54:03,10:04:03,10:23:02
239,11.0015957,-74.8048809,11.0144143,-74.8119289,09:53:33,09:55:01,10:25:01,10:33:33
240,11.003193,-74.809796,11.0058138,-74.8194631,09:53:40,09:54:33,10:17:33,10:28:40
241,11.008396932378,-74.82142658607,11.013358,-74.824902,09:55:13,09:55:56,10:23:56,10:25:13
242,10.989458669767,-74.812584017197,10.993582,-74.813071,09:58:06,09:58:51,10:12:51,10:25:06
269,11.009129961418,-74.820553688326,11.006371,-74.808061,10:00:00,09:38:32,10:43:32,10:30:00
292,11.004461,-74.813823,11.019608,-74.825251,10:00:00,09:40:45,09:50:45,10:30:00
287,11.003378811518,-74.815203976687,11.009036,-74.810692,10:00:00,09:04:59,09:44:59,10:30:00
260,11.009522,-74.791308,11.007156,-74.813429,10:00:00,09:34:44,09:49:44,10:30:00
289,11.004461,-74.813823,11.002637,-74.815051,10:00:00,09:36:02,09:46:02,10:30:00
290,11.018399620558,-74.834501602577,11.021840830008,-74.813010022044,10:00:00,09:06:46,11:06:46,12:00:00
291,11.004461,-74.813823,10.9957801,-74.8408267,10:00:00,09:35:44,09:45:44,10:30:00
286,11.018399620558,-74.834501602577,11.000801,-74.809826,10:00:00,09:04:24,11:04:24,12:00:00
285,11.003378811518,-74.815203976687,10.999295,-74.816068,10:00:00,09:04:29,10:04:29,10:30:00
284,11.018399620558,-74.834501602577,11.014058,-74.803996,10:00:00,09:04:19,10:44:19,12:00:00
283,11.018399620558,-74.834501602577,11.008675,-74.81359,10:00:00,09:06:25,10:46:25,12:00:00
282,11.009129961418,-74.820553688326,11.009726,-74.795364,10:00:00,09:04:33,09:59:33,10:30:00
281,11.009129961418,-74.820553688326,11.009441,-74.832821,10:00:00,09:10:12,09:55:12,10:30:00
280,10.998272,-74.803516,10.9944322,-74.7938131,10:00:00,09:04:57,09:09:57,10:30:00
270,11.004376215969,-74.808280682209,11.016479,-74.829224,10:00:00,09:20:34,09:25:34,14:00:00
261,11.018399620558,-74.834501602577,11.013952,-74.812785,10:00:00,09:05:05,10:45:05,12:00:00
262,11.018399620558,-74.834501602577,11.021339,-74.856685,10:00:00,09:04:17,10:44:17,12:00:00
263,11.018399620558,-74.834501602577,11.005556,-74.806547,10:00:00,09:02:38,11:02:38,12:00:00
264,11.018399620558,-74.834501602577,11.008042,-74.837205,10:00:00,09:04:00,09:34:00,12:00:00
265,11.018399620558,-74.834501602577,11.0071,-74.805177,10:00:00,09:03:49,11:03:49,12:00:00
266,11.018399620558,-74.834501602577,11.008909,-74.809792,10:00:00,09:04:02,09:44:02,12:00:00
267,11.018399620558,-74.834501602577,11.003417,-74.812714,10:00:00,09:04:40,10:44:40,12:00:00
268,11.018399620558,-74.834501602577,11.008697,-74.813751,10:00:00,09:05:32,11:05:32,12:00:00
279,11.018399620558,-74.834501602577,11.021248464262,-74.811154603958,10:00:00,09:06:55,11:06:55,12:00:00
259,11.018399620558,-74.834501602577,11.010751216358,-74.806812778115,10:00:00,09:05:06,11:05:06,12:00:00
