order_id,pick_up_lat,pick_up_lng,drop_off_lat,drop_off_lng,placement_time,preparation_time,ready_time,expected_drop_off_time
20,7.120008984577,-73.115487842922,7.115116,-73.11438,08:43:43,08:44:23,08:59:23,09:13:43
21,7.118349,-73.113154,7.115116,-73.11438,08:43:43,08:44:57,09:14:57,09:13:43
22,7.120008984577,-73.115487842922,7.1003593429,-73.126330710948,08:43:54,08:44:50,08:59:50,09:13:54
23,7.118378,-73.116345,7.125165,-73.1213439,08:44:41,08:46:19,09:01:19,09:14:41
24,7.119747,-73.109099,7.1215941,-73.1059349,08:46:08,08:46:43,08:56:43,09:09:08
25,7.118402,-73.111466,7.122298,-73.108463,08:50:18,08:51:23,09:09:23,09:20:18
26,7.118833,-73.112102,7.106036,-73.107129,08:50:27,08:51:39,09:13:39,09:20:27
27,7.120008984577,-73.115487842922,7.1335566,-73.1180501,08:51:50,08:52:35,09:07:35,09:21:50
28,7.118378,-73.116345,7.12573937157,-73.108624778688,08:52:28,08:54:06,09:09:06,09:22:28
29,7.085665522093,-73.113577775116,7.0879934,-73.118793,08:55:37,08:57:12,09:12:12,09:20:37
30,7.115156785172,-73.108800795371,7.116457,-73.11606,08:59:31,09:00:16,09:12:16,09:29:31
36,7.113392004082,-73.123147543655,7.060454314511,-73.110795356333,09:00:00,07:10:03,09:10:03,09:30:00
38,7.113392004082,-73.123147543655,7.124019,-73.106548,09:00:00,07:34:13,09:34:13,09:30:00
39,7.113392004082,-73.123147543655,7.123646,-73.1160039,09:00:00,07:34:16,09:34:16,09:30:00
35,7.113392004082,-73.123147543655,7.123839062009,-73.108642548323,09:00:00,07:10:10,09:10:10,09:30:00
37,7.113392004082,-73.123147543655,7.067343,-73.108556,09:00:00,07:09:46,09:09:46,09:30:00
31,7.113392004082,-73.123147543655,7.1133132,-73.1316516,09:00:00,07:45:20,09:45:20,09:30:00
32,7.099928844348,-73.107697958336,7.1009457,-73.0957569,09:00:00,08:08:46,08:53:46,09:30:00
33,7.113392004082,-73.123147543655,7.085242645334,-73.11509963125,09:00:00,07:13:25,09:13:25,09:30:00
34,7.113392004082,-73.123147543655,7.122900881064,-73.111497089267,09:00:00,07:34:45,09:34:45,09:30:00
40,7.101651404448,-73.122924297536,7.11344,-73.114615,09:01:20,09:02:34,09:22:34,09:31:20
41,7.115156785172,-73.108800795371,7.12054,-73.106998,09:03:20,09:04:09,09:16:09,09:33:20
42,7.111732114822,-73.112299148132,7.111601305666,-73.11139985919,09:03:29,09:04:35,09:30:35,09:33:29
43,7.1200613,-73.1272015,7.1284557,-73.1227117,09:04:11,09:05:21,09:10:21,09:34:11
44,7.120008984577,-73.115487842922,7.1108847,-73.1222047,09:07:40,09:08:31,09:23:31,09:37:40
45,7.118402,-73.111466,7.1361572,-73.1258242,09:08:06,09:08:57,09:26:57,09:38:06
46,7.118378,-73.116345,7.1117909,-73.1130265,09:08:34,09:10:03,09:23:03,09:38:34
47,7.111322,-73.107944,7.1286412,-73.120039,09:08:53,09:10:23,09:32:23,09:38:53
48,7.120858,-73.121082,7.1176391,-73.1109663,09:12:05,09:13:14,09:26:14,09:34:05
49,7.120008984577,-73.115487842922,7.120665,-73.117315,09:12:31,09:13:15,09:28:15,09:42:31
50,7.070001,-73.106203,7.0613959,-73.1155634,09:13:55,09:15:39,09:24:39,09:43:55
51,7.070001,-73.106203,7.067590399798,-73.104003667831,09:15:07,09:16:30,09:25:30,09:45:07
52,7.12005700964,-73.110159664724,7.119887,-73.108189,09:15:12,09:16:06,09:31:06,09:45:12
53,7.111322,-73.107944,7.1001958,-73.1048658,09:19:06,09:20:14,09:50:14,09:49:06
54,7.071026048449,-73.106441349299,7.0605528,-73.0875228,09:19:57,09:20:50,09:29:50,09:49:57
55,7.120008984577,-73.115487842922,7.125628,-73.117401,09:21:47,09:22:33,09:37:33,09:51:47
56,7.12005700964,-73.110159664724,7.122345,-73.115581,09:22:16,09:23:19,09:43:19,09:52:16
57,7.0686474,-73.1066057,7.065572063725,-73.108271732926,09:25:44,09:27:05,09:32:05,09:55:44
58,7.115863,-73.120484,7.127044,-73.105985,09:26:06,09:27:11,09:47:11,09:56:06
59,7.118349,-73.113154,7.128084,-73.11382,09:28:19,09:29:32,09:39:32,09:58:19
60,7.13068300887,-73.112235010698,7.1355471,-73.12296,09:29:03,09:29:48,09:41:48,09:59:03
61,7.111322,-73.107944,7.1258509,-73.1097667,09:32:58,09:33:55,10:13:55,10:02:58
62,7.118378,-73.116345,7.112171,-73.112566,09:35:28,09:37:11,09:52:11,10:05:28
63,7.071026048449,-73.106441349299,7.06297609659,-73.086110651493,09:36:40,09:37:17,09:46:17,10:06:40
64,7.071347,-73.106511,7.080877725157,-73.124753236771,09:37:50,09:38:54,09:43:54,10:07:50
65,7.115863,-73.120484,7.1147762,-73.1218877,09:43:55,09:45:21,10:00:21,10:13:55
66,7.130679,-73.112559,7.109289722407,-73.106740191579,09:47:03,09:47:58,10:12:58,10:11:03
67,7.111322,-73.107944,7.118499056828,-73.115813434124,09:48:40,09:50:23,10:15:23,10:18:40
68,7.115863,-73.120484,7.1128489,-73.1124559,09:51:10,09:52:42,10:12:42,10:21:10
69,7.118378,-73.116345,7.120006,-73.121811,09:57:55,10:00:03,10:15:03,10:27:55
71,7.099928844348,-73.107697958336,7.1052696,-73.1058721,10:00:00,09:01:33,10:01:33,10:30:00
70,7.0713701,-73.1048971,7.120003,-73.115806,10:00:00,09:32:19,09:42:19,10:30:00
72,7.0713701,-73.1048971,7.024104,-73.081721,10:00:00,09:38:31,09:48:31,10:30:00
73,7.1310905,-73.1173494,7.1345222,-73.1097946,10:02:48,10:03:39,10:08:39,10:22:48
74,7.12005700964,-73.110159664724,7.133559,-73.109684,10:03:18,10:04:41,10:29:41,10:33:18
75,7.12313,-73.110625,7.133559,-73.109684,10:03:18,10:04:16,11:04:16,10:33:18
76,7.119747,-73.109099,7.128460406853,-73.122797571123,10:04:22,10:04:57,10:14:57,10:27:22
77,7.111322,-73.107944,7.1319777,-73.1189364,10:06:01,10:07:31,10:37:31,10:36:01
78,7.129471746323,-73.121995558549,7.113392,-73.123176,10:08:29,10:10:25,10:51:25,10:27:29
79,7.12005700964,-73.110159664724,7.120462,-73.106745,10:08:32,10:09:44,10:44:44,10:38:32
80,7.120114,-73.112486,7.133495893021,-73.11295453459,10:13:28,10:14:41,10:47:41,10:48:28
81,7.12313,-73.110625,7.1339005,-73.1180478,10:14:28,10:15:24,11:15:24,10:44:28
82,7.111322,-73.107944,7.1239356,-73.1124518,10:18:06,10:19:30,10:39:30,10:48:06
83,7.121167,-73.111706,7.126271,-73.123605,10:19:05,10:20:14,10:40:14,10:49:05
84,7.118378,-73.116345,7.120553424164,-73.124636560679,10:21:05,10:22:30,10:37:30,10:51:05
85,7.099115578384,-73.108786627231,7.0865575,-73.1095217,10:33:54,10:35:03,10:41:03,11:03:54
86,7.068893,-73.104817,7.0758344,-73.1123704,10:33:58,10:34:54,10:54:54,10:46:58
87,7.1161212,-73.1202108,7.115088,-73.117062,10:34:33,10:35:47,10:40:47,11:04:33
88,7.120008984577,-73.115487842922,7.115088,-73.117062,10:34:33,10:35:36,10:50:36,11:04:33
89,7.115156785172,-73.108800795371,7.1211256,-73.1144492,10:35:01,10:35:51,10:50:51,11:05:01
90,7.111322,-73.107944,7.099016211061,-73.105963692069,10:41:56,10:42:55,11:07:55,11:11:56
91,7.0708862,-73.108923,7.065986312451,-73.07718962431,10:43:58,10:46:28,10:56:28,11:09:58
92,7.099688360961,-73.107348242022,7.115668506166,-73.10638781637,10:48:05,10:49:19,11:02:19,11:19:05
93,7.099664,-73.107362,7.098492,-73.115349,10:49:41,10:50:43,11:00:43,11:19:41
94,7.11926,-73.111419,7.110204,-73.131963,10:51:47,10:52:23,11:09:23,11:21:47
95,7.119708,-73.114211,7.099564,-73.105154,10:55:25,11:01:23,11:06:23,11:25:25
96,7.118378,-73.116345,7.104242991369,-73.119333162904,10:58:51,10:59:48,11:12:48,11:28:51
108,7.069055670907,-73.10705939356,7.1167188,-73.1069306,11:00:00,10:18:31,10:28:31,11:30:00
107,7.113392004082,-73.123147543655,7.11689,-73.108598,11:00:00,09:20:32,11:20:32,11:30:00
106,7.113392004082,-73.123147543655,7.064114,-73.110699,11:00:00,09:20:33,11:20:33,11:30:00
105,7.113392004082,-73.123147543655,7.118939,-73.10831,11:00:00,09:15:29,11:15:29,11:30:00
104,7.113392004082,-73.123147543655,7.114652,-73.10663,11:00:00,09:20:38,11:20:38,11:30:00
103,7.113392004082,-73.123147543655,7.0727561,-73.095458,11:00:00,09:15:11,11:15:11,11:30:00
101,7.069055670907,-73.10705939356,7.0735099,-73.1092253,11:00:00,10:46:29,10:56:29,11:30:00
100,7.113392004082,-73.123147543655,7.0661334,-73.1089185,11:00:00,09:23:20,11:23:20,11:30:00
99,7.113392004082,-73.123147543655,7.116479,-73.108253,11:00:00,10:05:25,11:35:25,11:30:00
98,7.113392004082,-73.123147543655,7.066522,-73.110744,11:00:00,10:06:44,11:46:44,11:30:00
97,7.113392004082,-73.123147543655,7.065886,-73.110688,11:00:00,10:05:03,12:05:03,11:30:00
102,7.113392004082,-73.123147543655,7.133477,-73.121792,11:00:00,09:15:03,11:15:03,11:30:00
109,7.072098,-73.105262,7.0717406,-73.1166192,11:00:22,11:01:33,11:27:33,11:31:22
110,7.120705,-73.123454,7.1142937,-73.1205282,11:01:46,11:02:45,11:29:45,11:31:46
111,7.109998,-73.108064,7.1345222,-73.1097946,11:04:04,11:05:09,11:41:09,11:35:04
112,7.11926,-73.111419,7.1185172,-73.1250499,11:04:46,11:05:23,11:22:23,11:34:46
113,7.122128738162,-73.119550448132,7.099582,-73.1081845,11:06:37,11:07:44,11:27:44,11:45:37
114,7.067837,-73.107367,7.0616088,-73.09119,11:06:49,11:08:30,11:33:30,11:27:49
115,7.109998,-73.108064,7.1313738,-73.1138728,11:07:32,11:08:35,11:46:35,11:38:32
116,7.136475643174,-73.120321806915,7.1177592,-73.1168899,11:07:44,11:09:22,11:33:22,11:37:44
117,7.121791,-73.112045,7.074452876132,-73.105461448431,11:08:03,11:19:14,11:29:14,11:43:03
118,7.071026048449,-73.106441349299,7.067969,-73.103722,11:08:15,11:09:01,11:20:01,11:38:15
119,7.100243,-73.10726,7.081014,-73.108581,11:08:42,11:09:41,11:36:41,11:50:42
120,7.071677,-73.105193,7.061551003591,-73.079396411777,11:10:26,11:11:04,11:44:04,11:40:26
121,7.068893,-73.104817,7.0612359,-73.1062846,11:10:51,11:11:56,11:36:56,11:27:51
122,7.068893,-73.104817,7.0876844,-73.1086918,11:11:05,11:12:01,11:37:01,11:28:05
123,7.137852,-73.121099,7.134185,-73.120179,11:11:06,11:12:11,11:28:11,11:41:06
124,7.123762,-73.111067,7.1237536,-73.1065444,11:11:33,11:12:52,11:50:52,11:41:33
125,7.121791,-73.112045,7.104821,-73.120931,11:12:13,11:22:32,11:32:32,11:47:13
126,7.112773877123,-73.107491926984,7.120807,-73.110964,11:13:36,11:14:32,11:51:32,11:38:36
127,7.071677,-73.105193,7.0332374,-73.08279,11:15:11,11:15:48,11:39:48,11:45:11
128,7.072098,-73.105262,7.06143055425,-73.105697482824,11:15:51,11:16:59,11:46:59,11:54:51
129,7.11926,-73.111419,7.0949251,-73.112733,11:17:20,11:17:58,11:34:58,11:47:20
130,7.120701398818,-73.111630399965,7.1118391,-73.1166332,11:17:31,11:18:34,11:28:34,11:39:31
131,7.123762,-73.111067,7.122317,-73.108574,11:17:43,11:18:41,11:56:41,11:47:43
132,7.126334,-73.12094,7.118832,-73.124414,11:17:53,11:19:14,11:51:14,11:47:53
133,7.099718,-73.107334,7.099127,-73.106192,11:18:20,11:19:39,11:33:39,11:37:20
134,7.115156785172,-73.108800795371,7.1099961,-73.1118739,11:19:12,11:20:03,11:35:03,11:49:12
135,7.071739,-73.1049946,7.061412058601,-73.106839788609,11:22:14,11:22:51,11:29:51,11:52:14
136,7.072029,-73.105133,7.061616551976,-73.113947287202,11:22:18,11:23:14,11:53:14,12:32:18
137,7.07044,-73.105362,7.069632,-73.1124647,11:22:28,11:23:25,11:51:25,11:52:28
138,7.115401085122,-73.108125253985,7.122577,-73.106622,11:22:56,11:23:53,11:44:53,11:52:56
139,7.105727003894,-73.106638442322,7.1203369,-73.1161193,11:23:13,11:24:16,11:54:16,11:53:13
140,7.127291,-73.122269,7.122661677885,-73.116119205952,11:23:33,11:24:43,11:43:43,11:49:33
141,7.099259,-73.107124,7.13063183398,-73.115114048123,11:24:03,11:25:18,11:46:18,11:47:03
142,7.099214,-73.1075049,7.0842295,-73.1124303,11:24:19,11:25:30,11:35:30,11:54:19
143,7.072029,-73.105133,7.0673176,-73.1088596,11:24:31,11:26:09,12:09:09,12:09:31
144,7.072835,-73.099564,7.069161,-73.113861,11:24:58,11:26:09,11:46:09,11:54:58
145,7.063539931607,-73.084272134219,7.058326144667,-73.088790513575,11:25:30,11:26:27,11:44:27,11:48:30
146,7.120723,-73.112647,7.1233851,-73.1170268,11:26:10,11:27:31,11:51:31,11:52:10
147,7.130405,-73.112129,7.107957825,-73.1154547,11:26:19,11:27:16,11:57:16,11:56:19
148,7.130405,-73.112129,7.1257818,-73.1281145,11:26:35,11:28:42,12:03:42,11:56:35
149,7.130405,-73.112129,7.123561600185,-73.113193251193,11:26:44,11:29:27,12:04:27,11:56:44
150,7.098585,-73.106981,7.097322734811,-73.103267736733,11:27:15,11:28:35,11:56:35,11:57:15
151,7.099126079195,-73.107197222048,7.097248208404,-73.103137984872,11:27:40,11:28:15,11:38:15,11:57:40
152,7.11926,-73.111419,7.124266,-73.111121,11:28:00,11:28:38,11:45:38,11:58:00
153,7.127291,-73.122269,7.1048924,-73.1288777,11:28:21,11:29:12,11:53:12,12:04:21
154,7.122612584172,-73.109790588608,7.1249715,-73.1105222,11:28:56,11:29:59,11:49:59,11:48:56
155,7.130405,-73.112129,7.1310688,-73.1262373,11:29:18,11:30:23,12:05:23,11:59:18
156,7.121791,-73.112045,7.1267554,-73.1175051,11:30:09,11:32:49,11:42:49,12:05:09
157,7.113034423132,-73.118694820485,7.136235,-73.114474,11:30:20,11:31:45,11:59:45,11:57:20
158,7.127291,-73.122269,7.1122833,-73.1094588,11:30:41,11:32:24,11:51:24,12:02:41
159,7.11926,-73.111419,7.1174255,-73.1301903,11:31:18,11:31:56,11:48:56,12:01:18
160,7.0900587,-73.1070363,7.111823547082,-73.103234879673,11:31:42,11:32:37,11:45:37,12:02:42
161,7.120701398818,-73.111630399965,7.113031,-73.106925,11:32:15,11:38:28,11:43:28,11:54:15
162,7.11926,-73.111419,7.1119185,-73.1085939,11:32:25,11:33:04,11:50:04,12:02:25
163,7.121664,-73.109678,7.11143063217,-73.118411153555,11:33:22,11:34:24,12:12:24,12:14:22
164,7.070897978144,-73.105545918403,7.068808,-73.115058,11:34:03,11:34:59,12:02:59,12:04:03
165,7.099664,-73.107362,7.068808,-73.115058,11:34:03,11:34:59,11:39:59,12:04:03
166,7.126279,-73.1145,7.139830426679,-73.123457059264,11:34:12,11:36:38,11:41:38,12:34:12
167,7.10985,-73.110003,7.0941567,-73.1021568,11:34:19,11:35:26,11:41:26,11:55:19
168,7.120701398818,-73.111630399965,7.1216947,-73.1187565,11:34:26,11:41:03,11:46:03,11:56:26
169,7.120114,-73.112486,7.116425,-73.113498,11:35:28,11:36:25,12:10:25,12:10:28
170,7.127291,-73.122269,7.076452,-73.1091961,11:36:01,11:37:24,12:09:24,12:18:01
171,7.127291,-73.122269,7.080128,-73.11889,11:36:09,11:37:08,11:59:08,12:18:09
172,7.071677,-73.105193,7.061323081469,-73.105327673256,11:36:16,11:36:52,12:00:52,12:06:16
173,7.113034423132,-73.118694820485,7.118841,-73.128159,11:37:24,11:38:49,12:01:49,12:04:24
174,7.130405,-73.112129,7.116677,-73.116134,11:38:34,11:39:46,12:14:46,12:08:34
175,7.1310905,-73.1173494,7.122784,-73.108719,11:38:50,11:39:49,11:44:49,11:58:50
176,7.069746458205,-73.106914288608,7.100061571874,-73.10691319406,11:40:22,11:41:30,12:25:30,12:10:22
177,7.115417,-73.113079,7.11744,-73.1141356,11:40:31,11:41:54,11:46:54,12:10:31
178,7.130459082845,-73.11222679364,7.1182515,-73.1298775,11:40:35,11:41:31,11:51:31,12:10:35
179,7.071739,-73.1049946,7.088591,-73.117035,11:41:13,11:41:49,11:48:49,12:11:13
180,7.071677,-73.105193,7.061349,-73.106961,11:41:24,11:41:59,12:07:59,12:11:24
181,7.113527983104,-73.123490590282,7.098355,-73.12882,11:41:28,11:42:05,12:11:05,12:11:28
182,7.118037680773,-73.111155341105,7.1123377,-73.1107805,11:41:28,11:43:13,12:04:13,12:11:28
183,7.118558,-73.104594,7.1099961,-73.1118739,11:41:32,11:42:35,12:10:35,12:11:32
184,7.120357,-73.115447,7.1144772,-73.1158434,11:41:45,11:43:00,11:48:00,12:11:45
185,7.114431,-73.111926,7.115394033646,-73.11289653182,11:41:50,11:43:06,12:02:06,12:04:50
186,7.1222694,-73.1095578,7.111241578592,-73.104678956599,11:42:00,11:48:49,11:53:49,12:12:00
187,7.120705,-73.123454,7.111241578592,-73.104678956599,11:42:00,11:43:36,12:11:36,12:12:00
188,7.122229,-73.109245,7.11998360255,-73.118155865717,11:42:00,11:43:04,12:15:04,12:12:00
189,7.129471746323,-73.121995558549,7.108099503784,-73.106580321712,11:42:13,11:43:10,11:56:10,12:01:13
190,7.120705,-73.123454,7.133455,-73.121868,11:42:22,11:43:29,12:11:29,12:12:22
191,7.137845,-73.125005,7.1223912,-73.1189409,11:42:44,11:43:56,12:03:56,12:12:44
192,7.116597,-73.110204,7.124690409651,-73.121845051646,11:42:45,11:44:53,12:24:53,12:19:45
193,7.129471746323,-73.121995558549,7.131194,-73.121695,11:42:48,11:44:05,11:57:05,11:59:48
194,7.080769,-73.115221,7.061967585048,-73.089943528175,11:43:52,11:44:44,11:52:44,12:19:52
195,7.069489676381,-73.105838553373,7.0902928,-73.1100887,11:44:05,11:44:56,12:09:56,12:24:05
196,7.111322,-73.107944,7.1097135,-73.1049416,11:44:53,11:46:35,12:01:35,12:14:53
197,7.130345,-73.111478,7.131158,-73.11571,11:45:08,11:45:44,12:19:44,12:15:08
198,7.114258,-73.108351,7.121944164109,-73.109836477738,11:45:18,11:46:34,12:08:34,12:11:18
199,7.118037680773,-73.111155341105,7.114652,-73.10663,11:45:30,11:46:22,12:04:22,12:15:30
200,7.129471746323,-73.121995558549,7.120429663347,-73.112780861557,11:45:58,11:47:43,12:00:43,12:04:58
201,7.10954,-73.106201,7.119570655901,-73.118861094117,11:46:00,11:47:22,12:12:22,12:16:00
202,7.071739,-73.1049946,7.0944137,-73.1029762,11:46:13,11:46:49,11:53:49,12:16:13
203,7.11926,-73.111419,7.115753,-73.107898,11:46:19,11:46:58,12:03:58,12:16:19
204,7.119764746715,-73.111515503952,7.125927672123,-73.118143603206,11:46:35,11:48:05,12:46:05,12:17:35
205,7.130405,-73.112129,7.131158,-73.11571,11:46:39,11:48:19,12:26:19,12:16:39
206,7.113827,-73.123542,7.096518,-73.108221,11:46:51,11:47:23,12:12:23,12:15:51
207,7.098585,-73.106981,7.119192718731,-73.124715350568,11:48:13,11:49:37,12:22:37,12:18:13
208,7.116949,-73.109646,7.1180994,-73.1305664,11:48:35,11:49:32,12:09:32,12:18:35
209,7.120357,-73.115447,7.125786613059,-73.117450922728,11:49:20,11:50:17,11:55:17,12:19:20
210,7.071733,-73.105166,7.067335,-73.108874,11:49:20,11:50:23,12:07:23,12:19:20
211,7.11926,-73.111419,7.111810571912,-73.102749399841,11:49:26,11:50:04,12:07:04,12:19:26
212,7.10954,-73.106201,7.118475,-73.113195,11:49:30,11:50:34,12:17:34,12:19:30
213,7.10985,-73.110003,7.12338,-73.110042,11:49:32,11:51:08,11:57:08,12:10:32
214,7.130405,-73.112129,7.1260706,-73.1180867,11:49:45,11:50:56,12:33:56,12:19:45
215,7.069489676381,-73.105838553373,7.074813881155,-73.109321147203,11:50:02,11:51:02,12:16:02,12:29:02
216,7.071739,-73.1049946,7.0957738,-73.1055169,11:50:36,11:51:13,11:58:13,12:20:36
217,7.120357,-73.115447,7.126254,-73.116714,11:50:54,11:52:01,12:02:01,12:20:54
218,7.072029,-73.105133,7.0612409,-73.0860784,11:51:26,11:52:45,12:27:45,12:51:26
219,7.117503,-73.11686,7.111301,-73.114491,11:51:30,11:52:25,12:14:25,12:16:30
220,7.071677,-73.105193,7.069276,-73.112344,11:51:53,11:52:29,12:27:29,12:21:53
221,7.130345,-73.111478,7.1158615,-73.1065534,11:51:56,11:52:35,12:24:35,12:21:56
222,7.071677,-73.105193,7.0613529,-73.0826685,11:52:00,11:52:33,12:16:33,12:22:00
223,7.099126079195,-73.107197222048,7.0949251,-73.112733,11:53:47,11:54:23,12:04:23,12:23:47
224,7.113275,-73.109322,7.108345,-73.1110133,11:53:51,11:54:57,12:05:57,12:23:51
225,7.099205,-73.107135,7.0994656,-73.1078598,11:53:52,11:54:41,12:15:41,12:23:52
226,7.069746458205,-73.106914288608,7.068589,-73.113772,11:54:13,11:56:02,12:33:02,12:24:13
227,7.120723,-73.112647,7.108914,-73.114311,11:54:41,11:55:53,12:20:53,12:20:41
228,7.069558145484,-73.107027296959,7.07571101054,-73.10221941188,11:55:30,11:56:49,12:20:49,12:21:30
229,7.118037680773,-73.111155341105,7.11678,-73.116027,11:55:36,11:57:19,12:13:19,12:25:36
230,7.080769,-73.115221,7.1256654,-73.1080676,11:55:43,11:56:43,12:06:43,12:31:43
231,7.123422,-73.111521,7.12370332531,-73.116370327771,11:55:47,11:57:03,12:17:03,12:26:47
232,7.1168637,-73.1109771,7.1234556,-73.1210839,11:56:08,11:57:17,12:29:17,12:24:08
233,7.080769,-73.115221,7.063603,-73.089124,11:56:16,11:57:23,12:07:23,12:32:16
234,7.121169,-73.111725,7.105953,-73.105496,11:56:29,11:57:36,12:31:36,12:26:29
235,7.11926,-73.111419,7.117593,-73.11228,11:56:58,11:57:35,12:14:35,12:26:58
236,7.113827,-73.123542,7.10321,-73.117325,11:57:12,11:57:49,12:22:49,12:25:12
237,7.069558145484,-73.107027296959,7.06785,-73.097641,11:57:28,11:58:43,12:27:43,12:23:28
238,7.129471746323,-73.121995558549,7.134505,-73.121901,11:57:32,11:58:57,12:11:57,12:15:32
239,7.071797,-73.10493,7.075083719747,-73.106723092496,11:57:36,11:58:31,12:10:31,12:27:36
240,7.080769,-73.115221,7.10717,-73.104538,11:57:42,11:58:35,12:13:35,12:33:42
241,7.11926,-73.111419,7.1028127,-73.1213531,11:58:50,11:59:25,12:16:25,12:28:50
242,7.120705,-73.123454,7.132292251852,-73.113668337464,11:59:17,12:00:35,12:27:35,12:29:17
243,7.083001405786,-73.12086950318,7.0860684,-73.1139743,11:59:26,12:00:40,12:08:40,12:17:26
244,7.0708862,-73.108923,7.0407066,-73.0727436,11:59:48,12:02:12,12:12:12,12:25:48
245,7.136475643174,-73.120321806915,7.1165967,-73.11602,11:59:49,12:01:29,12:30:29,12:29:49
252,7.069423,-73.106665,7.062927850459,-73.105249889195,12:00:00,11:29:58,11:39:58,12:30:00
251,7.120743,-73.11341,7.099051145181,-73.108883611858,12:00:00,11:03:28,11:13:28,12:30:00
250,7.107667874525,-73.109569317791,7.095398,-73.103775,12:00:00,11:04:42,11:09:42,12:30:00
249,7.099928844348,-73.107697958336,7.056549,-73.088811,12:00:00,11:07:24,12:37:24,12:30:00
248,7.099928844348,-73.107697958336,7.110769895583,-73.106097467244,12:00:00,11:44:09,12:44:09,12:30:00
247,7.120743,-73.11341,7.1220216,-73.106731,12:00:00,11:42:02,11:52:02,12:30:00
246,7.099928844348,-73.107697958336,7.100959,-73.104445,12:00:00,11:43:30,13:18:30,12:30:00
253,7.113827,-73.123542,7.1189431,-73.1255627,12:00:04,12:00:51,12:25:51,12:28:04
254,7.069489676381,-73.105838553373,7.0626976,-73.1014396,12:00:12,12:01:35,12:31:35,12:40:12
255,7.099259,-73.107124,7.0871803,-73.1103217,12:00:16,12:01:24,12:22:24,12:23:16
256,7.071739,-73.1049946,7.06435,-73.109252,12:00:41,12:01:18,12:08:18,12:30:41
257,7.127291,-73.122269,7.1057394,-73.1070764,12:00:47,12:02:02,12:33:02,12:36:47
258,7.071677,-73.105193,7.065986312451,-73.07718962431,12:01:08,12:01:42,12:35:42,12:31:08
259,7.122521,-73.113777,7.122487924416,-73.128576329997,12:02:17,12:03:42,12:25:42,12:33:17
260,7.129471746323,-73.121995558549,7.115844,-73.106604,12:03:06,12:04:03,12:17:03,12:22:06
261,7.127291,-73.122269,7.110637,-73.11247,12:03:08,12:04:21,12:32:21,12:32:08
262,7.0635663,-73.0800585,7.040766783991,-73.072575838361,12:03:09,12:04:18,12:14:18,12:33:09
263,7.072029,-73.105133,7.061506,-73.098965,12:03:22,12:04:18,12:39:18,13:08:22
264,7.130405,-73.112129,7.107639,-73.1113495,12:04:03,12:05:31,12:45:31,12:34:03
265,7.0716472,-73.1049868,7.092561338235,-73.109983988106,12:04:16,12:05:56,12:35:56,12:40:16
266,7.119764746715,-73.111515503952,7.1246739,-73.1123218,12:04:35,12:05:43,13:03:43,12:35:35
267,7.120705,-73.123454,7.116719,-73.106931,12:04:55,12:05:51,12:32:51,12:34:55
268,7.130345,-73.111478,7.119862856776,-73.113807191111,12:05:08,12:05:43,12:37:43,12:35:08
269,7.118402,-73.111466,7.1208545,-73.1177652,12:05:39,12:06:29,12:19:29,12:35:39
270,7.11341,-73.123175,7.097248208404,-73.103137984872,12:05:49,12:07:17,12:22:17,12:25:49
271,7.069489676381,-73.105838553373,7.069054,-73.112284,12:05:55,12:07:02,12:37:02,12:42:55
