order_id,pickup_lat,pickup_lng,delivery_lat,delivery_lng,placement_time,preparation_time,ready_time,drop_off_time
33,6.203535,-75.576455,6.223748698246,-75.585790984333,02:33:16,02:34:37,02:44:37,03:02:16
34,6.228646013116,-75.596452487103,6.2421359,-75.613745,03:20:35,03:22:21,03:53:21,03:50:35
35,6.239267,-75.582589,6.238849,-75.607959,03:37:04,03:38:37,03:52:37,04:07:04
36,6.211361,-75.572194,6.194278816074,-75.598832555115,03:45:14,04:00:27,04:20:27,04:45:14
37,6.228646013116,-75.596452487103,6.2295551,-75.6008514,04:49:13,04:50:34,05:27:34,05:19:13
38,6.213572,-75.596668,6.1849381,-75.5972718,04:56:19,04:57:42,05:07:42,05:26:19
39,6.171367,-75.5871,6.146841772975,-75.620789788663,04:56:26,05:05:18,05:10:18,05:31:26
40,6.251247,-75.565171,6.2433138,-75.5601706,05:27:47,05:29:24,05:34:24,05:57:47
41,6.224544,-75.568974,6.21761,-75.565203,06:19:58,06:21:07,06:38:07,06:49:58
42,6.171367,-75.5871,6.1772781,-75.5890971,06:22:13,06:25:29,06:30:29,06:57:13
43,6.260009,-75.597121,6.264697,-75.599132,06:39:21,06:40:46,06:50:46,07:14:21
44,6.21114446792,-75.57938771361,6.1890397,-75.6008824,06:43:10,06:45:17,07:05:17,07:26:10
45,6.247125,-75.587926,6.251734,-75.596569,06:43:45,06:44:58,07:05:58,07:13:45
46,6.155415,-75.616476,6.15438006334,-75.615670457482,06:47:40,06:48:51,07:03:51,07:17:40
47,6.239027,-75.589377,6.2571944,-75.6000384,06:47:43,06:48:49,07:28:49,07:17:43
48,6.197659817,-75.574904402,6.173122321505,-75.568820647895,06:48:25,06:58:08,07:03:08,07:18:25
49,6.219076337125,-75.592937994172,6.2128666,-75.6046238,06:53:08,06:59:34,07:04:34,07:16:08
50,6.155415,-75.616476,6.148836,-75.619738,06:55:47,06:56:43,07:26:43,07:25:47
51,6.208059,-75.563202,6.201169,-75.560349,06:57:07,06:58:20,07:13:20,07:27:07
52,6.203535,-75.576455,6.19113594471,-75.578196980059,07:00:49,07:02:08,07:32:08,07:25:49
53,6.209841,-75.566117,6.2254423,-75.5658453,07:01:52,07:02:59,07:16:59,07:28:52
54,6.247125,-75.587926,6.2417276,-75.5956525,07:02:31,07:03:53,07:16:53,07:32:31
55,6.247125,-75.587926,6.2695292,-75.6058908,07:02:52,07:04:10,07:30:10,07:32:52
56,6.204593,-75.570744,6.199661,-75.567373,07:03:52,07:04:58,07:37:58,07:36:52
57,6.1730079,-75.5916986,6.1663336,-75.5919576,07:04:27,07:05:29,07:11:29,07:24:27
58,6.224592,-75.574417,6.2434627,-75.581996,07:04:31,07:05:38,07:25:38,07:34:31
59,6.206511,-75.565965,6.202511,-75.562248,07:04:51,07:05:59,07:42:59,07:34:51
60,6.170276241927,-75.585635335274,6.1710099,-75.58527,07:04:52,07:05:41,07:10:41,07:34:52
61,6.229744752798,-75.602235397553,6.213845,-75.59396,07:05:42,07:07:14,07:40:14,07:35:42
62,6.200169,-75.561958,6.197728,-75.576247,07:06:32,07:08:10,07:33:10,07:36:32
63,6.247125,-75.587926,6.244899,-75.598751,07:08:09,07:08:58,07:34:58,07:38:09
64,6.2587768,-75.58451305,6.2761135,-75.5856953,07:08:42,07:09:50,07:21:50,07:35:42
65,6.239027,-75.589377,6.2649913,-75.5972448,07:10:45,07:12:06,07:52:06,07:40:45
66,6.199872,-75.572755,6.190675,-75.56608,07:12:07,07:13:12,07:27:12,07:39:07
67,6.199872,-75.572755,6.174854311922,-75.545806959271,07:12:36,07:13:42,07:26:42,07:41:36
68,6.1806172,-75.5680964,6.192168571175,-75.579251758754,07:12:48,07:14:07,07:31:07,07:44:48
69,6.155415,-75.616476,6.158064251958,-75.625651621726,07:13:45,07:14:41,07:24:41,07:43:45
70,6.250232,-75.563379,6.2495067,-75.5744692,07:13:50,07:15:32,07:20:32,07:43:50
71,6.211025,-75.571739,6.21782159008,-75.587296374142,07:15:02,07:15:41,07:30:41,07:50:02
72,6.224592,-75.574417,6.214427,-75.567315,07:15:11,07:16:20,07:36:20,07:45:11
73,6.179137,-75.587622,6.166575,-75.572299,07:16:14,07:16:51,07:26:51,07:45:14
74,6.224592,-75.574417,6.212977,-75.568303,07:17:59,07:19:29,07:49:29,07:47:59
75,6.196605666779,-75.565763670552,6.212977,-75.568303,07:19:23,07:20:39,07:25:39,07:49:23
76,6.209841,-75.566117,6.2119198,-75.5723182,07:19:27,07:20:33,07:38:33,07:42:27
77,6.199218564293,-75.574183718286,6.2131591,-75.5885424,07:19:46,07:20:54,07:40:54,07:49:46
78,6.210792,-75.567751,6.191518,-75.56551,07:20:29,07:21:25,07:41:25,07:46:29
79,6.209841,-75.566117,6.212977,-75.568303,07:20:44,07:21:50,07:35:50,07:43:44
80,6.229744752798,-75.602235397553,6.224928,-75.598066,07:22:05,07:23:02,07:36:02,07:48:05
81,6.238331001404,-75.59657764141,6.2475058,-75.5915646,07:23:47,07:24:54,07:45:54,07:53:47
82,6.238331001404,-75.59657764141,6.241116,-75.586127,07:27:40,07:28:42,07:47:42,07:57:40
83,6.209256,-75.565156,6.212953636648,-75.566578126552,07:28:57,07:30:29,07:51:29,07:58:57
84,6.179137,-75.587622,6.1750808,-75.6128563,07:29:28,07:30:07,07:40:07,08:03:28
85,6.211344224683,-75.572259201567,6.211244,-75.555994,07:29:53,07:42:36,07:47:36,07:59:53
86,6.223423,-75.585937,6.230368,-75.603346,07:31:16,07:32:33,08:12:33,08:01:16
87,6.209256,-75.565156,6.198111974211,-75.567467154795,07:31:49,07:32:50,07:59:50,08:01:49
88,6.199978337204,-75.562324278608,6.184457,-75.556927,07:32:34,07:34:28,08:08:28,08:02:34
89,6.210455,-75.570119,6.2031367,-75.5763841,07:32:34,07:33:29,07:53:29,08:02:34
90,6.203848,-75.570829,6.1838093,-75.5770802,07:33:58,07:34:41,07:49:41,08:14:58
91,6.247125,-75.587926,6.2529531,-75.5890315,07:34:10,07:35:23,08:06:23,08:04:10
92,6.180949,-75.568616,6.169949991039,-75.572445653379,07:34:19,07:35:55,07:40:55,08:04:19
93,6.1806172,-75.5680964,6.177983,-75.5743944,07:34:43,07:36:09,07:53:09,08:06:43
94,6.209256,-75.565156,6.212883337715,-75.563281215727,07:35:13,07:36:13,08:15:13,08:05:13
95,6.206806,-75.574113,6.206817,-75.575166,07:35:31,07:42:18,07:47:18,08:05:31
96,6.209841,-75.566117,6.20462,-75.566595,07:35:39,07:36:45,07:52:45,08:02:39
97,6.2587768,-75.58451305,6.2646096,-75.5902567,07:36:48,07:38:02,07:50:02,07:59:48
98,6.209007665326,-75.566013224537,6.2246475,-75.5693788,07:37:01,07:38:21,07:55:21,08:08:01
99,6.211361,-75.572194,6.1771275,-75.6063111,07:37:09,07:44:00,07:49:00,08:07:09
100,6.211982,-75.558588,6.2113414,-75.5592909,07:37:15,07:38:42,07:43:42,08:07:15
101,6.229744752798,-75.602235397553,6.231994152069,-75.606117248535,07:37:46,07:38:35,08:01:35,08:03:46
102,6.204593,-75.570744,6.203928,-75.567934,07:38:25,07:39:31,08:01:31,08:11:25
103,6.209841,-75.566117,6.223579,-75.569221,07:38:56,07:40:03,07:57:03,08:05:56
104,6.233859,-75.56881,6.240569,-75.599702,07:39:27,07:40:46,08:02:46,08:09:27
105,6.246621187382,-75.59505596316,6.2193061,-75.6008995,07:40:02,07:41:30,08:16:30,08:10:02
106,6.171431,-75.610277,6.141669178603,-75.613844208419,07:41:27,07:43:17,07:48:17,08:23:27
107,6.198768,-75.556825,6.201063,-75.55935,07:41:38,07:44:11,07:56:11,08:11:38
108,6.235306,-75.570486,6.2618718,-75.5593915,07:42:10,07:43:17,08:38:17,08:28:10
109,6.209841,-75.566117,6.210155,-75.5754662,07:42:20,07:43:26,07:59:26,08:09:20
110,6.209256,-75.565156,6.204918,-75.558746,07:42:24,07:43:29,08:04:29,08:12:24
111,6.209612,-75.588545,6.211715,-75.566528,07:43:32,07:44:18,07:59:18,08:13:32
112,6.20711,-75.566185,6.189655,-75.5641137,07:44:04,07:46:12,08:28:12,08:16:04
113,6.211045,-75.571742,6.217045,-75.5691131,07:44:25,07:45:28,08:00:28,08:14:25
114,6.233859,-75.56881,6.226291633333,-75.5611937,07:45:13,07:46:06,08:21:06,08:15:13
115,6.209007665326,-75.566013224537,6.2053408,-75.5707307,07:45:37,07:46:48,08:03:48,08:14:37
116,6.247125,-75.587926,6.247303483804,-75.596024617553,07:46:08,07:47:16,08:13:16,08:16:08
117,6.199872,-75.572755,6.1703304,-75.5888706,07:47:33,07:48:38,08:02:38,08:17:33
118,6.209256,-75.565156,6.212953636648,-75.566578126552,07:48:29,07:49:18,08:10:18,08:18:29
119,6.20681,-75.574113,6.190878,-75.558823,07:49:06,07:50:44,08:20:44,08:19:06
120,6.212525803818,-75.559370226742,6.19989,-75.5719,07:49:14,07:50:18,08:20:18,08:19:14
121,6.209841,-75.566117,6.208741982766,-75.572593174875,07:49:53,07:51:01,08:06:01,08:12:53
122,6.209007665326,-75.566013224537,6.214432,-75.565836,07:50:12,07:51:13,08:13:13,08:19:12
123,6.209841,-75.566117,6.212588,-75.566248,07:50:13,07:51:21,08:05:21,08:13:13
124,6.151824994514,-75.611654978014,6.1524428,-75.6129209,07:50:32,07:51:59,07:56:59,08:20:32
125,6.245178564148,-75.595511578504,6.2490549,-75.5968797,07:50:37,07:51:58,08:06:58,08:19:37
126,6.1808424,-75.5681354,6.1713981,-75.566238,07:50:55,07:52:14,08:23:14,08:14:55
127,6.245880456588,-75.595824046801,6.25603460769,-75.59626310984,07:52:19,07:53:26,08:10:26,08:22:19
128,6.229744752798,-75.602235397553,6.2207878,-75.6037584,07:52:20,07:58:15,08:03:15,08:22:20
129,6.247125,-75.587926,6.245676,-75.588076,07:53:27,07:54:35,08:07:35,08:23:27
130,6.151059,-75.617115,6.1641913,-75.587058,07:54:54,07:56:24,08:01:24,08:24:54
131,6.239267,-75.582589,6.2392999,-75.5855492,07:56:34,07:57:42,08:11:42,08:26:34
132,6.1808424,-75.5681354,6.182737,-75.559659,07:57:17,07:58:32,08:28:32,08:21:17
133,6.246621187382,-75.59505596316,6.2494798,-75.5970121,07:57:35,07:58:42,08:38:42,08:27:35
134,6.246621187382,-75.59505596316,6.2165377,-75.6063002,07:59:15,08:00:17,08:55:17,08:29:15
136,6.175574,-75.591457,6.167828,-75.606495,07:59:44,08:00:57,08:15:57,08:19:44
135,6.246621187382,-75.59505596316,6.2497133,-75.6013594,07:59:44,08:01:02,08:51:02,08:29:44
137,6.245574,-75.595464,6.2392244,-75.5840655,07:59:44,08:00:51,08:26:51,08:29:44
142,6.212117319887,-75.593459683363,6.208536148071,-75.557121276855,08:00:00,07:57:20,08:47:20,10:00:00
157,6.211653397977,-75.574971222685,6.19648,-75.555126,08:00:00,07:07:51,08:07:51,10:00:00
156,6.211653397977,-75.574971222685,6.1989244,-75.5542108,08:00:00,07:58:13,08:20:13,10:00:00
155,6.211653397977,-75.574971222685,6.212357,-75.563746,08:00:00,07:58:20,08:20:20,10:00:00
154,6.211653397977,-75.574971222685,6.200705161456,-75.551909990609,08:00:00,07:53:16,08:17:16,10:00:00
153,6.212117319887,-75.593459683363,6.1835832,-75.5667726,08:00:00,08:07:17,08:47:17,10:00:00
152,6.211653397977,-75.574971222685,6.208485,-75.556966,08:00:00,07:51:44,08:13:44,10:00:00
151,6.212117319887,-75.593459683363,6.166575,-75.572299,08:00:00,07:44:18,08:24:18,10:00:00
150,6.175844997272,-75.592078892204,6.156826467927,-75.60662470758,08:00:00,08:05:17,08:37:17,08:30:00
148,6.244864,-75.594475,6.2643663,-75.6032204,08:00:00,07:54:15,08:16:15,08:30:00
147,6.175844997272,-75.592078892204,6.171990991373,-75.57411365211,08:00:00,07:53:16,08:13:16,08:30:00
146,6.212117319887,-75.593459683363,6.253755,-75.604091,08:00:00,08:23:16,09:03:16,10:00:00
145,6.245873942453,-75.602154097098,6.266679652542,-75.598239451647,08:00:00,08:23:16,08:49:16,10:00:00
144,6.211653397977,-75.574971222685,6.184291964983,-75.558281443058,08:00:00,07:57:19,08:19:19,10:00:00
143,6.212117319887,-75.593459683363,6.219023,-75.569204,08:00:00,08:01:14,08:41:14,10:00:00
158,6.212117319887,-75.593459683363,6.146364212036,-75.625022888184,08:00:00,08:27:17,09:07:17,10:00:00
141,6.211653397977,-75.574971222685,6.21951,-75.563171,08:00:00,07:57:19,08:21:19,10:00:00
140,6.212117319887,-75.593459683363,6.188191,-75.569093,08:00:00,08:09:11,08:49:11,10:00:00
139,6.211653397977,-75.574971222685,6.194616,-75.569206,08:00:00,08:08:12,08:32:12,10:00:00
138,6.245873942453,-75.602154097098,6.2340218,-75.5917067,08:00:00,08:22:11,08:48:11,10:00:00
170,6.212117319887,-75.593459683363,6.264676,-75.590834,08:00:00,07:59:08,08:39:08,10:00:00
171,6.197508,-75.574807,6.201178,-75.569679,08:00:00,07:11:17,07:37:17,08:30:00
172,6.175844997272,-75.592078892204,6.182478535702,-75.577533468604,08:00:00,07:34:11,07:54:11,08:30:00
173,6.197508,-75.574807,6.16974,-75.57047,08:00:00,07:55:49,08:25:49,08:30:00
174,6.197508,-75.574807,6.187526,-75.552795,08:00:00,07:32:18,07:58:18,08:30:00
175,6.245873942453,-75.602154097098,6.2530845,-75.594282,08:00:00,07:50:19,08:16:19,10:00:00
149,6.245873942453,-75.602154097098,6.223387,-75.601995,08:00:00,08:22:12,08:48:12,10:00:00
177,6.197634324,-75.57492074,6.221811,-75.567646,08:00:00,07:29:45,07:59:45,08:30:00
178,6.245873942453,-75.602154097098,6.244529,-75.585823,08:00:00,07:51:23,08:17:23,10:00:00
199,6.211653397977,-75.574971222685,6.186737,-75.5564,08:00:00,07:41:12,08:03:12,10:00:00
168,6.175844997272,-75.592078892204,6.1788134,-75.573437,08:00:00,07:34:11,07:54:11,08:30:00
167,6.212117319887,-75.593459683363,6.177924281018,-75.573375374079,08:00:00,08:26:19,09:12:19,10:00:00
166,6.21271,-75.57091,6.1657922,-75.6205326,08:00:00,07:04:53,07:14:53,08:30:00
165,6.212117319887,-75.593459683363,6.211048,-75.565228,08:00:00,07:42:11,08:22:11,10:00:00
164,6.212117319887,-75.593459683363,6.2094396,-75.5634006,08:00:00,07:34:16,08:16:16,10:00:00
163,6.175844997272,-75.592078892204,6.160044308284,-75.590227742939,08:00:00,07:34:12,07:54:12,08:30:00
176,6.175844997272,-75.592078892204,6.160976,-75.575969,08:00:00,07:51:28,08:11:28,08:30:00
206,6.212117319887,-75.593459683363,6.165937,-75.576608,08:00:00,08:11:22,08:51:22,10:00:00
205,6.212117319887,-75.593459683363,6.154716,-75.604928,08:00:00,08:05:17,08:45:17,10:00:00
204,6.212117319887,-75.593459683363,6.245339539619,-75.582446371943,08:00:00,08:03:17,08:43:17,10:00:00
189,6.212117319887,-75.593459683363,6.249750790398,-75.601822882891,08:00:00,07:12:17,07:52:17,10:00:00
202,6.212117319887,-75.593459683363,6.211589,-75.568471,08:00:00,08:13:27,08:53:27,10:00:00
201,6.211653397977,-75.574971222685,6.204223,-75.565823,08:00:00,07:02:24,08:02:24,10:00:00
200,6.208415331543,-75.554060349703,6.1956918,-75.5711425,08:00:00,07:03:19,07:13:19,08:30:00
169,6.175844997272,-75.592078892204,6.188502,-75.579151,08:00:00,07:51:23,08:11:23,08:30:00
198,6.211653397977,-75.574971222685,6.188493,-75.5662008,08:00:00,07:44:21,08:06:21,10:00:00
197,6.212117319887,-75.593459683363,6.211774091068,-75.566641353071,08:00:00,07:44:18,08:24:18,10:00:00
196,6.212117319887,-75.593459683363,6.192562,-75.567169,08:00:00,07:40:14,08:20:14,10:00:00
195,6.211653397977,-75.574971222685,6.1925669,-75.5592716,08:00:00,07:40:11,08:02:11,10:00:00
194,6.175844997272,-75.592078892204,6.171724,-75.574345,08:00:00,07:46:47,08:06:47,08:30:00
193,6.211653397977,-75.574971222685,6.199147,-75.553132,08:00:00,07:42:12,08:04:12,10:00:00
192,6.212117319887,-75.593459683363,6.1878544,-75.5774949,08:00:00,07:55:09,08:35:09,10:00:00
191,6.212117319887,-75.593459683363,6.201326126263,-75.565072260797,08:00:00,07:42:11,08:25:11,10:00:00
190,6.245873942453,-75.602154097098,6.238221,-75.5912285,08:00:00,07:50:23,08:16:23,10:00:00
203,6.212117319887,-75.593459683363,6.1546534,-75.6108406,08:00:00,08:13:26,08:53:26,10:00:00
162,6.212117319887,-75.593459683363,6.2384474,-75.5588554,08:00:00,07:11:17,07:51:17,10:00:00
161,6.212117319887,-75.593459683363,6.20351824,-75.56799456,08:00:00,07:46:20,08:26:20,10:00:00
160,6.212117319887,-75.593459683363,6.188492038439,-75.559973046184,08:00:00,08:11:47,08:51:47,10:00:00
159,6.212117319887,-75.593459683363,6.206432233063,-75.561796475939,08:00:00,07:46:47,08:30:47,10:00:00
180,6.175844997272,-75.592078892204,6.178519,-75.560508,08:00:00,07:51:28,08:11:28,08:30:00
179,6.175844997272,-75.592078892204,6.177661,-75.572868,08:00:00,07:51:44,08:11:44,08:30:00
188,6.211653397977,-75.574971222685,6.193895,-75.557289,08:00:00,07:50:19,08:12:19,10:00:00
187,6.175844997272,-75.592078892204,6.175722,-75.587187,08:00:00,07:36:16,07:56:16,08:30:00
186,6.175844997272,-75.592078892204,6.172340657308,-75.574291013181,08:00:00,07:36:16,07:56:16,08:30:00
185,6.175844997272,-75.592078892204,6.161868,-75.591865,08:00:00,07:36:16,07:56:16,08:30:00
184,6.212117319887,-75.593459683363,6.16004,-75.57584,08:00:00,08:16:15,08:56:15,10:00:00
183,6.212117319887,-75.593459683363,6.246101323153,-75.598389990628,08:00:00,07:49:15,08:29:15,10:00:00
182,6.211653397977,-75.574971222685,6.218609,-75.566637,08:00:00,07:41:11,08:03:11,10:00:00
181,6.212117319887,-75.593459683363,6.194973785103,-75.569734610617,08:00:00,07:50:17,08:30:17,10:00:00
207,6.179137,-75.587622,6.18949,-75.560897,08:00:06,08:00:42,08:10:42,08:35:06
208,6.206656,-75.559874,6.211411,-75.555885,08:00:46,08:02:24,08:07:24,08:35:46
209,6.1808424,-75.5681354,6.178041,-75.573409,08:00:47,08:02:33,08:26:33,08:24:47
210,6.21076675,-75.57065025,6.211715,-75.566528,08:00:50,08:06:54,08:11:54,08:25:50
211,6.246621187382,-75.59505596316,6.2408344,-75.5846142,08:00:52,08:02:13,08:57:13,08:30:52
212,6.212542,-75.570863,6.21133,-75.56053,08:01:59,08:02:56,08:13:56,08:31:59
213,6.336254,-75.551898,6.318235720965,-75.55781789124,08:02:03,08:03:40,08:28:40,08:32:03
214,6.245178564148,-75.595511578504,6.238933628787,-75.593752115965,08:02:10,08:03:13,08:28:13,08:31:10
215,6.247807,-75.59752,6.2490982,-75.5890333,08:02:36,08:03:40,08:13:40,08:32:36
216,6.214377,-75.5733664,6.213883590874,-75.583663657308,08:03:39,08:05:05,08:30:05,08:33:39
217,6.247807,-75.59752,6.2504593,-75.6119919,08:04:18,08:05:14,08:25:14,08:34:18
218,6.244606,-75.588949,6.2700137,-75.5902669,08:04:30,08:05:42,08:26:42,08:36:30
219,6.170102,-75.588471,6.169618323575,-75.60449603945,08:04:39,08:05:55,08:19:55,08:34:39
220,6.219931673926,-75.58472264141,6.2001991,-75.5751108,08:04:43,08:06:08,08:23:08,08:34:43
221,6.209841,-75.566117,6.2341,-75.570641,08:05:00,08:06:08,08:21:08,08:32:00
222,6.161614,-75.600613,6.162402102598,-75.582455933343,08:05:04,08:06:05,08:22:05,09:05:04
223,6.214377,-75.5733664,6.20082,-75.575548,08:05:19,08:06:18,08:26:18,08:35:19
224,6.245880456588,-75.595824046801,6.2242777,-75.5997978,08:05:37,08:08:15,08:23:15,08:35:37
225,6.244606,-75.588949,6.23218,-75.590197,08:05:41,08:06:22,08:24:22,08:33:41
226,6.167331,-75.619649,6.1617663,-75.6308003,08:05:47,08:06:38,08:21:38,08:35:47
227,6.219076337125,-75.592937994172,6.222878,-75.595285,08:05:48,08:07:08,08:27:08,08:23:48
228,6.209256,-75.565156,6.190521,-75.582211,08:05:48,08:07:15,08:41:15,08:35:48
229,6.20711,-75.566185,6.214965,-75.563713,08:05:48,08:07:15,08:54:15,08:37:48
230,6.1806172,-75.5680964,6.175371,-75.567154,08:05:52,08:07:50,08:27:50,08:37:52
231,6.247807,-75.59752,6.244165,-75.596243,08:06:02,08:07:07,08:17:07,08:36:02
232,6.197659817,-75.574904402,6.190269,-75.5562183,08:06:37,08:09:02,08:19:02,08:36:37
233,6.212456,-75.559067,6.210994817237,-75.573675781488,08:07:07,08:08:25,08:29:25,08:36:07
234,6.19990055,-75.5720597,6.190611,-75.572476,08:07:11,08:09:22,08:14:22,08:42:11
235,6.209841,-75.566117,6.208741982766,-75.572593174875,08:07:16,08:08:24,08:23:24,08:30:16
236,6.244606,-75.588949,6.2485473,-75.5875099,08:07:44,08:08:38,08:27:38,08:34:44
237,6.238013,-75.598396,6.2547849,-75.585111,08:08:29,08:10:06,08:40:06,08:38:29
238,6.257053,-75.578201,6.2544153,-75.5577332,08:08:37,08:09:50,08:24:50,08:38:37
239,6.212525803818,-75.559370226742,6.19929433268,-75.568502667926,08:09:04,08:10:26,08:35:26,08:39:04
240,6.2446058,-75.5953744,6.250317,-75.589421,08:09:17,08:09:53,08:19:53,08:35:17
241,6.160845,-75.604538,6.157465,-75.59821,08:09:22,08:10:10,08:33:10,08:35:22
243,6.247807,-75.59752,6.2383487,-75.5846256,08:09:37,08:10:36,08:20:36,08:39:37
242,6.219931673926,-75.58472264141,6.2383487,-75.5846256,08:09:37,08:11:01,08:21:01,08:39:37
244,6.209007665326,-75.566013224537,6.189923989317,-75.578904747963,08:10:30,08:11:30,08:21:30,08:41:30
245,6.212542,-75.570863,6.186617,-75.579815,08:10:51,08:11:58,08:39:58,08:40:51
246,6.224592,-75.574417,6.21415,-75.56828,08:11:08,08:11:56,08:26:56,08:41:08
247,6.257053,-75.578201,6.255688535844,-75.578729063272,08:11:14,08:12:10,08:37:10,08:41:14
248,6.212456,-75.559067,6.196028069706,-75.555982924998,08:11:48,08:12:59,08:33:59,08:40:48
249,6.198768,-75.556825,6.2025574,-75.5591309,08:12:00,08:13:08,08:27:08,08:42:00
250,6.155415,-75.616476,6.156643,-75.606726,08:12:01,08:13:17,08:28:17,08:42:01
251,6.16794,-75.596696,6.1451463,-75.6116794,08:12:40,08:19:15,08:24:15,08:42:40
252,6.180085,-75.582774,6.163159933374,-75.592650063336,08:12:42,08:13:49,08:50:49,08:42:42
253,6.167879,-75.568733,6.1618463,-75.5792523,08:13:17,08:14:44,08:59:44,08:39:17
254,6.212495,-75.594334,6.2165377,-75.6063002,08:14:18,08:15:29,08:25:29,08:44:18
255,6.234988,-75.591352,6.2400744,-75.6060204,08:14:47,08:16:17,08:36:17,08:44:47
256,6.217072,-75.598528,6.21658303168,-75.606300160289,08:15:03,08:16:53,08:26:53,08:50:03
257,6.212525803818,-75.559370226742,6.203289439035,-75.559047869696,08:15:05,08:16:31,08:46:31,08:45:05
258,6.1806172,-75.5680964,6.182686,-75.565507,08:15:28,08:16:43,08:36:43,08:47:28
259,6.229744752798,-75.602235397553,6.227833607744,-75.604062527418,08:15:30,08:16:42,08:39:42,08:36:30
260,6.208467,-75.567195,6.2106621,-75.569868,08:15:34,08:16:21,08:23:21,08:45:34
261,6.217812,-75.571671,6.2301797,-75.5684856,08:16:00,08:17:24,08:32:24,08:46:00
262,6.212456,-75.559067,6.202512,-75.559883,08:16:33,08:17:28,08:38:28,08:45:33
263,6.202636999761,-75.571727345894,6.183411514751,-75.580841973424,08:16:39,08:18:19,08:38:19,08:50:39
264,6.245880456588,-75.595824046801,6.2466373,-75.605702,08:17:23,08:18:52,08:33:52,08:47:23
265,6.209007665326,-75.566013224537,6.2209694,-75.5680611,08:17:35,08:18:41,08:39:41,08:48:35
266,6.214377,-75.5733664,6.229040873165,-75.574557597749,08:17:42,08:18:45,08:38:45,08:47:42
267,6.18365415209,-75.591658232971,6.183063,-75.571575,08:18:00,07:54:25,07:59:25,08:48:00
268,6.1808424,-75.5681354,6.184329,-75.563595,08:18:10,08:19:37,08:38:37,08:38:10
269,6.246621187382,-75.59505596316,6.2197853,-75.6122731,08:18:36,08:19:22,09:09:22,08:48:36
270,6.209841,-75.566117,6.212834,-75.563214,08:19:16,08:20:21,08:35:21,08:42:16
