order_id,pick_up_lat,pick_up_lng,drop_off_lat,drop_off_lng,placement_time,preparation_time,ready_time,expected_drop_off_time
146,11.007280730358,-74.816359840729,11.000779,-74.80906,08:23:32,08:24:55,09:12:55,09:05:32
147,10.999115,-74.810063,10.9831341,-74.8100057,08:24:05,08:25:01,08:58:01,09:02:05
148,11.016796818573,-74.81058379266,11.0181,-74.839807,08:25:05,08:26:15,08:56:15,08:55:05
149,11.016796818573,-74.81058379266,11.017398289415,-74.832867756556,08:26:33,08:27:31,08:56:31,08:56:33
150,11.016796818573,-74.81058379266,10.9998527,-74.8159087,08:26:41,08:27:59,08:58:59,08:56:41
151,11.003743379615,-74.817666569645,10.992348,-74.797868,08:26:45,08:28:09,08:48:09,09:00:45
152,10.991946,-74.814688,10.998052,-74.7928729,08:26:46,08:27:49,08:47:49,08:56:46
153,11.008103,-74.817583,10.9801785,-74.8334739,08:27:08,08:28:18,08:58:18,08:57:08
154,10.999793682774,-74.797988203705,11.002581092522,-74.796563051641,08:28:06,08:29:46,08:44:46,08:57:06
155,11.016796818573,-74.81058379266,11.006809426163,-74.813052529656,08:28:09,08:29:32,08:59:32,08:58:09
156,11.008581,-74.825582,10.9913251,-74.8188604,08:29:14,08:30:28,08:50:28,09:02:14
157,11.003743379615,-74.817666569645,11.022599,-74.8160381,08:30:59,08:32:11,08:57:11,09:04:59
158,11.016796818573,-74.81058379266,11.009753,-74.828943,08:33:05,08:35:08,09:15:08,09:03:05
159,11.008103,-74.817583,11.016298872747,-74.823600053787,08:33:31,08:34:48,08:49:48,09:03:31
160,11.009937,-74.812539,11.017022,-74.827394,08:33:46,08:34:55,08:52:55,09:10:46
161,11.016808,-74.824119,11.0166152,-74.8277403,08:34:19,08:35:52,08:50:52,09:04:19
162,11.009937,-74.812539,11.00101088889,-74.796221740544,08:34:20,08:36:00,08:54:00,09:11:20
163,11.004988,-74.82706,11.01912482326,-74.820462875068,08:34:21,08:34:54,08:41:54,09:04:21
164,11.00199018999,-74.827846792948,11.002976,-74.826569,08:34:29,08:35:53,08:40:53,09:04:29
165,11.009985,-74.812551,11.0167048,-74.8360204,08:34:48,08:36:12,08:45:12,09:04:48
166,11.024109423155,-74.812227140747,11.001311,-74.832215,08:35:26,08:38:00,08:59:00,09:50:26
167,11.002444,-74.821036,11.006377,-74.818064,08:35:39,08:36:37,08:56:37,09:07:39
168,11.012948044401,-74.808888717644,10.977381,-74.810198,08:38:59,08:39:57,08:53:57,09:08:59
169,11.000011354419,-74.797276658896,11.009165588294,-74.796452075243,08:39:10,08:40:22,08:51:22,09:09:10
170,11.008481,-74.817902,11.0174313,-74.8572157,08:39:14,08:40:40,09:15:40,09:13:14
171,10.9969722,-74.8172806,11.022249,-74.819299,08:40:50,08:42:40,09:22:40,09:10:50
172,11.002444,-74.821036,11.0065518,-74.7986274,08:40:58,08:41:56,09:02:56,09:12:58
173,11.012948044401,-74.808888717644,11.016449,-74.815896,08:41:13,08:42:13,08:56:13,09:11:13
175,10.9969722,-74.8172806,10.998935482196,-74.79160297662,08:41:22,08:44:03,09:19:03,09:11:22
174,10.988193,-74.797919,10.998935482196,-74.79160297662,08:41:22,08:42:43,09:07:43,09:05:22
176,11.002718,-74.818704,11.000942,-74.8122586,08:42:56,08:48:13,09:03:13,09:12:56
177,11.016796818573,-74.81058379266,11.0075434,-74.810595,08:43:54,08:45:49,09:17:49,09:13:54
178,11.019335,-74.864245,11.018561,-74.824509,08:43:59,08:46:31,08:51:31,09:09:59
179,11.025556,-74.862028,11.017218377435,-74.824888948546,08:45:32,08:46:41,09:21:41,09:15:32
180,11.006143011021,-74.817117711639,11.004392,-74.81803,08:46:05,08:51:44,09:06:44,09:21:05
181,11.002718,-74.818704,11.001183,-74.818201,08:46:52,08:47:59,09:02:59,09:16:52
182,11.004728,-74.814366,10.98516390344,-74.799089021981,08:47:24,08:48:26,08:53:26,09:17:24
183,11.0015957,-74.8048809,11.013685,-74.818747,08:47:49,08:49:10,09:24:10,09:27:49
184,11.025556,-74.862028,11.02179,-74.862686,08:47:50,08:48:43,09:08:43,09:17:50
185,11.016796818573,-74.81058379266,11.0138909,-74.7939874,08:48:36,08:49:46,09:19:46,09:18:36
186,11.012948044401,-74.808888717644,11.003433,-74.822047,08:48:38,08:49:51,09:18:51,09:18:38
187,11.00400215,-74.8124962,11.0070224,-74.7926197,08:48:39,08:49:12,08:57:12,09:14:39
188,11.0006475,-74.8084878,11.01802531552,-74.834835827351,08:48:43,08:50:07,09:15:07,09:17:43
189,11.005208,-74.817583,11.009757,-74.809273,08:49:58,08:50:50,09:20:50,09:20:58
191,11.002559,-74.827875,11.008647,-74.814247,08:50:44,08:51:49,09:59:49,09:20:44
190,11.012948044401,-74.808888717644,11.015141,-74.81939,08:50:44,08:51:32,09:10:32,09:20:44
192,11.009985,-74.812551,11.0173749,-74.8323593,08:51:28,08:52:27,09:17:27,09:21:28
193,11.003193,-74.809796,11.0034034,-74.7871569,08:51:39,08:52:49,09:17:49,09:35:39
194,10.997633,-74.803747,10.9995845,-74.7972718,08:52:15,08:54:38,09:05:38,09:22:15
195,10.990240875892,-74.787967709158,10.986639072579,-74.797926954925,08:53:23,08:54:13,09:13:13,09:39:23
196,10.998259,-74.819448,10.9966347,-74.8155147,08:55:07,08:56:13,09:06:13,09:14:07
197,11.007280730358,-74.816359840729,10.996197183,-74.801189414,08:55:28,08:56:54,09:34:54,09:38:28
198,11.007280730358,-74.816359840729,11.005071,-74.805548,08:56:09,08:57:06,09:14:06,09:38:09
199,11.007280730358,-74.816359840729,11.020397,-74.81345,08:56:27,08:57:23,09:14:23,09:38:27
200,10.988193,-74.797919,11.014721,-74.816292,08:58:36,08:59:40,09:14:40,09:22:36
201,10.989607,-74.8201929,11.008315648672,-74.796529487089,08:58:52,09:00:09,09:20:09,09:28:52
202,11.01517,-74.82633939,11.016749,-74.827532,08:59:15,08:59:57,09:04:57,09:29:15
203,11.008581,-74.825582,11.029316712268,-74.806360825896,08:59:29,09:00:34,09:23:34,09:35:29
245,11.025556,-74.862028,11.028012,-74.860059,09:00:03,09:01:18,09:26:18,09:30:03
246,10.988193,-74.797919,11.000058,-74.815643,09:00:39,09:01:35,09:11:35,09:24:39
247,11.016808,-74.824119,11.009478,-74.813748,09:01:16,09:02:43,09:17:43,09:31:16
248,11.018556,-74.864753,11.0224321,-74.8676821,09:01:50,09:03:03,09:18:03,09:31:50
249,11.005361,-74.813372,11.006899356197,-74.808740951121,09:02:17,09:03:06,09:15:06,09:32:17
250,11.024109423155,-74.812227140747,10.990274,-74.823802,09:02:43,09:03:58,09:24:58,10:22:43
251,11.0015957,-74.8048809,10.9994543,-74.7917581,09:03:28,09:04:42,09:49:42,09:42:28
252,10.997386416216,-74.81858991376,11.009478,-74.813748,09:03:37,09:04:58,09:49:58,09:29:37
253,10.998947,-74.814633,11.007719039917,-74.814163208008,09:04:17,09:05:28,09:35:28,09:34:17
254,11.002444,-74.821036,10.9858711,-74.7909139,09:05:09,09:06:29,09:23:29,09:37:09
255,11.012667094089,-74.828122305557,11.019027,-74.820709,09:05:25,09:07:11,09:36:11,09:35:25
256,10.999115,-74.810063,11.016148474946,-74.812039062381,09:06:08,09:07:17,09:39:17,09:46:08
257,11.019335,-74.864245,11.009713,-74.820956,09:07:00,09:09:32,09:14:32,10:00:00
258,10.926443,-74.769019,10.9086507,-74.7808525,09:07:19,09:08:30,09:13:30,09:37:19
259,11.001785950654,-74.812532598245,11.006169,-74.829915,09:07:24,09:08:24,09:27:24,09:31:24
260,10.988193,-74.797919,11.018778,-74.80063,09:07:42,09:08:38,09:16:38,09:31:42
261,11.00400215,-74.8124962,11.0055722,-74.8070361,09:07:45,09:08:19,09:16:19,09:33:45
262,11.016796818573,-74.81058379266,10.9810329,-74.8033706,09:07:54,09:09:09,09:42:09,09:37:54
263,11.0031934,-74.8104183,11.0077291,-74.8059051,09:08:30,09:10:05,09:36:05,09:46:30
264,10.997633,-74.803747,10.9784623,-74.8130467,09:09:01,09:14:49,09:19:49,09:39:01
265,11.013857100538,-74.809803507069,11.01182,-74.809271,09:09:32,09:10:39,09:17:39,09:28:32
266,11.00723825,-74.81593795,11.018778,-74.80063,09:09:36,09:15:23,09:23:23,09:39:36
267,11.016796818573,-74.81058379266,11.036224420389,-74.82759386301,09:09:41,09:10:36,09:45:36,09:39:41
268,10.992768,-74.808824,10.970192,-74.791832,09:10:02,09:11:41,09:16:41,09:30:02
269,11.008103,-74.817583,11.0139572,-74.8381131,09:10:26,09:11:21,09:26:21,09:40:26
270,11.016796818573,-74.81058379266,10.9964248,-74.8114211,09:10:35,09:12:31,09:35:31,09:40:35
271,11.015564,-74.829614,11.036770356382,-74.827038310468,09:10:42,09:11:41,09:32:41,09:40:42
272,11.007280730358,-74.816359840729,11.015088,-74.828453,09:11:54,09:13:19,09:35:19,09:50:54
273,11.008581,-74.825582,11.0091927,-74.8332228,09:12:18,09:13:29,09:36:29,09:44:18
274,11.009937,-74.812539,11.007153,-74.809998,09:12:43,09:15:35,09:29:35,09:39:43
275,11.0015957,-74.8048809,11.011806,-74.814644,09:12:49,09:13:58,09:39:58,09:52:49
276,11.016796818573,-74.81058379266,11.015999733,-74.8316621,09:13:15,09:15:03,09:54:03,09:43:15
277,11.016796818573,-74.81058379266,10.995517249597,-74.82641838491,09:13:32,09:15:23,09:38:23,09:43:32
278,11.008581,-74.825582,11.017090023151,-74.823799207807,09:14:05,09:14:57,09:36:57,09:46:05
279,11.016796818573,-74.81058379266,10.990101511115,-74.808195792139,09:14:34,09:15:41,09:48:41,09:44:34
280,11.016796818573,-74.81058379266,11.0140506,-74.810694,09:15:06,09:16:04,09:49:04,09:45:06
281,11.000827,-74.81319,11.005395,-74.805415,09:15:30,09:22:18,09:37:18,09:45:30
282,11.015177090082,-74.827386708004,11.0164064,-74.8280897,09:15:51,09:16:33,09:27:33,09:45:51
283,11.000586226746,-74.809034308616,10.989334,-74.815915,09:15:59,09:17:11,09:45:11,09:45:59
284,11.008481,-74.817902,11.0006799,-74.8349146,09:17:33,09:19:07,09:54:07,09:48:33
285,10.988193,-74.797919,11.002117,-74.790997,09:17:44,09:18:59,09:33:59,09:41:44
286,11.01517,-74.82633939,10.977309426903,-74.79653484079,09:20:27,09:21:25,09:26:25,09:50:27
287,11.016796818573,-74.81058379266,11.002972,-74.812981,09:20:47,09:22:15,09:56:15,09:50:47
288,10.997386416216,-74.81858991376,10.9945199,-74.8249004,09:21:01,09:22:20,10:22:20,09:47:01
289,11.000827,-74.81319,10.987691960992,-74.832059405744,09:21:05,09:22:17,09:37:17,09:51:05
290,11.005253,-74.819972,10.996246174604,-74.826841967529,09:21:19,09:21:56,09:41:56,09:51:19
291,11.000739,-74.812695,11.001596383949,-74.812871553004,09:21:28,09:22:34,09:35:34,09:51:28
292,11.012948044401,-74.808888717644,11.009080678954,-74.787645041943,09:22:28,09:23:29,09:54:29,09:52:28
293,11.008717,-74.818175,10.990633380203,-74.818079397082,09:22:48,09:24:08,09:42:08,09:56:48
294,11.0006475,-74.8084878,10.9945199,-74.8249004,09:22:49,09:24:01,09:58:01,09:48:49
295,11.005253,-74.819972,10.9863944,-74.8335493,09:23:09,09:23:56,09:39:56,09:53:09
296,11.008581,-74.825582,11.0058768,-74.8247807,09:23:49,09:25:11,09:49:11,09:55:49
297,11.004988,-74.82706,11.006169,-74.829915,09:24:13,09:24:46,09:31:46,09:54:13
298,11.009937,-74.812539,11.00506,-74.81308,09:24:16,09:25:10,09:46:10,10:00:16
299,11.009985,-74.812551,11.017365148168,-74.823937676847,09:24:33,09:25:26,09:45:26,09:54:33
300,11.004728,-74.814366,11.006358,-74.816064,09:25:46,09:31:42,09:36:42,09:55:46
301,10.989458669767,-74.812584017197,10.9912108,-74.8146562,09:26:59,09:28:04,09:46:04,09:53:59
302,11.016796818573,-74.81058379266,11.0122979,-74.8239383,09:27:07,09:27:53,10:00:53,09:57:07
303,11.016796818573,-74.81058379266,11.005944,-74.815533,09:28:51,09:29:40,10:04:40,09:58:51
304,11.0015957,-74.8048809,10.9763897,-74.7883186,09:29:15,09:30:32,09:56:32,10:09:15
306,10.9969722,-74.8172806,11.003914,-74.830335,09:30:28,09:31:58,10:06:58,10:00:28
307,10.988193,-74.797919,11.014984,-74.816535,09:30:52,09:32:28,09:40:28,09:54:52
308,11.00199018999,-74.827846792948,11.004737,-74.797927,09:30:58,09:32:03,09:37:03,10:30:58
309,10.990240875892,-74.787967709158,10.998804,-74.794248,09:31:26,09:32:14,09:55:14,10:17:26
310,11.008103,-74.817583,10.9963499,-74.8054146,09:31:48,09:32:52,09:47:52,10:01:48
311,11.0031934,-74.8104183,11.003123,-74.831583,09:32:59,09:34:27,10:16:27,10:14:59
312,11.016796818573,-74.81058379266,11.017582,-74.836215,09:34:06,09:35:17,10:20:17,10:04:06
313,10.997386416216,-74.81858991376,11.00063,-74.810847,09:34:37,09:35:51,10:15:51,10:00:37
314,11.002444,-74.821036,11.0160031,-74.8088607,09:35:36,09:36:37,09:53:37,10:07:36
315,11.004988,-74.82706,11.012214,-74.8331456,09:35:46,09:36:20,09:43:20,10:05:46
316,11.016796818573,-74.81058379266,11.0063604,-74.8291751,09:36:03,09:37:02,10:13:02,10:06:03
317,11.016796818573,-74.81058379266,10.9908756,-74.7947773,09:36:14,09:38:27,10:11:27,10:06:14
318,11.0031934,-74.8104183,10.987701597501,-74.783717274269,09:36:16,09:37:26,10:05:26,10:18:16
319,11.016796818573,-74.81058379266,11.019519,-74.825185,09:37:09,09:38:08,10:11:08,10:07:09
320,11.012987,-74.823004,11.008574,-74.813362,09:37:12,09:38:15,09:45:15,09:59:12
321,11.002476,-74.821344,11.0155705,-74.8170223,09:37:41,09:38:35,09:43:35,10:02:41
