order_id,pickup_lat,pickup_lng,delivery_lat,delivery_lng,placement_time,preparation_time,ready_time,drop_off_time
42,6.247125,-75.587926,6.2656296,-75.5888674,06:24:10,06:28:08,06:39:08,06:54:10
43,6.247125,-75.587926,6.247225,-75.600404,06:37:38,06:38:25,06:49:25,07:07:38
44,6.247125,-75.587926,6.275299013645,-75.583893656731,06:44:19,06:45:41,06:55:41,07:14:19
45,6.197659817,-75.574904402,6.2134303354,-75.6074385986,06:45:07,06:54:22,07:04:22,07:15:07
46,6.247125,-75.587926,6.221951,-75.567062,06:48:54,06:49:45,07:00:45,07:18:54
47,6.247125,-75.587926,6.2529691,-75.6159593,06:58:08,06:59:15,07:11:15,07:28:08
48,6.208214322432,-75.563274084367,6.2086562,-75.5730584,06:59:25,07:00:44,07:20:44,07:29:25
50,6.187583,-75.592601,6.177856615224,-75.572434589267,07:00:00,06:31:39,07:21:39,07:30:00
49,6.187583,-75.592601,6.200619,-75.569997,07:00:00,06:31:55,07:11:55,07:30:00
51,6.20508,-75.587236,6.199767439928,-75.574777215352,07:01:17,07:11:39,07:16:39,07:36:17
52,6.2446058,-75.5953744,6.2470867,-75.5916974,07:01:57,07:02:29,07:12:29,07:26:57
53,6.223423,-75.585937,6.215804,-75.60587,07:03:39,07:08:45,07:33:45,07:33:39
54,6.204593,-75.570744,6.187473,-75.556232,07:03:42,07:04:49,07:38:49,07:41:42
55,6.210792,-75.567751,6.195701,-75.555359,07:04:09,07:07:05,07:31:05,07:30:09
56,6.247125,-75.587926,6.280064046414,-75.579841844738,07:05:21,07:06:28,07:17:28,07:35:21
57,6.209256,-75.565156,6.202511,-75.562248,07:05:38,07:06:51,07:28:51,07:35:38
58,6.209841,-75.566117,6.212202,-75.56634,07:06:14,07:07:22,07:21:22,07:29:14
59,6.224592,-75.574417,6.225702166192,-75.572695098817,07:07:02,07:08:10,07:18:10,07:37:02
60,6.22005,-75.584717,6.224645941208,-75.580942220986,07:07:05,07:08:10,07:33:10,07:37:05
61,6.2446058,-75.5953744,6.2489409,-75.6035954,07:07:27,07:08:07,07:18:07,07:33:27
62,6.199462,-75.57374,6.198111974211,-75.567467154795,07:07:55,07:08:31,07:18:31,07:35:55
63,6.2573009,-75.5856171,6.2478215,-75.5941602,07:08:10,07:09:14,07:14:14,07:38:10
64,6.1806172,-75.5680964,6.1820422,-75.5763617,07:08:45,07:10:18,07:45:18,07:38:45
65,6.199462,-75.57374,6.206435,-75.57443,07:08:46,07:09:23,07:19:23,07:36:46
66,6.209256,-75.565156,6.200338,-75.576119,07:08:57,07:10:11,07:44:11,07:38:57
67,6.16516,-75.5760426,6.166333,-75.57177,07:12:33,07:14:02,07:19:02,07:47:33
68,6.209256,-75.565156,6.203217,-75.566383,07:13:06,07:13:58,07:39:58,07:43:06
69,6.211982,-75.558588,6.197728,-75.576247,07:14:27,07:17:28,07:22:28,07:44:27
70,6.209612,-75.588545,6.2022789,-75.5676698,07:15:25,07:16:19,07:31:19,07:45:25
71,6.16516,-75.5760426,6.171224,-75.566509,07:15:52,07:18:42,07:23:42,07:50:52
72,6.247125,-75.587926,6.244147,-75.5935883,07:17:17,07:18:25,07:29:25,07:47:17
73,6.235322,-75.570487,6.251289,-75.563944,07:18:26,07:20:12,08:10:12,07:48:26
74,6.1806172,-75.5680964,6.1640161,-75.5822845,07:19:53,07:21:45,07:46:45,07:49:53
75,6.2114084,-75.57528,6.205793,-75.557947,07:22:18,07:23:40,07:38:40,07:52:18
76,6.247125,-75.587926,6.248912914963,-75.590302795172,07:22:34,07:24:21,07:35:21,07:52:34
77,6.1619642,-75.6059114,6.173031,-75.6179746,07:22:53,07:23:58,08:08:58,07:52:53
78,6.197659817,-75.574904402,6.188862,-75.563693,07:23:29,07:25:22,07:35:22,07:53:29
80,6.234988,-75.591352,6.2507383,-75.5601268,07:25:07,07:26:04,07:41:04,07:55:07
79,6.209256,-75.565156,6.208814644244,-75.570221431553,07:25:07,07:26:11,07:53:11,07:55:07
81,6.12733,-75.415818,6.1333868,-75.3874351,07:25:34,07:26:47,08:01:47,07:55:34
82,6.2587768,-75.58451305,6.248676616517,-75.591742806137,07:26:07,07:27:18,07:40:18,07:53:07
83,6.2446058,-75.5953744,6.249176209298,-75.608624629676,07:27:00,07:27:33,07:37:33,07:54:00
84,6.1806172,-75.5680964,6.170924,-75.560775,07:27:17,07:28:32,07:45:32,07:57:17
85,6.1806172,-75.5680964,6.1566021,-75.5767182,07:27:40,07:28:46,07:48:46,07:57:40
86,6.209841,-75.566117,6.211598,-75.562878,07:27:41,07:28:48,07:44:48,07:46:41
87,6.207678,-75.585953,6.213325,-75.5722305,07:29:32,07:30:53,07:55:53,08:02:32
88,6.187583,-75.592601,6.2411883,-75.569225,07:30:00,07:01:53,08:01:53,08:00:00
89,6.2587768,-75.58451305,6.247821,-75.59416,07:30:32,07:31:54,07:45:54,07:57:32
90,6.245880456588,-75.595824046801,6.2478586,-75.590531,07:31:36,07:32:42,07:50:42,08:01:36
91,6.235322,-75.570487,6.2370742,-75.5482391,07:31:46,07:33:43,08:18:43,08:01:46
92,6.199462,-75.57374,6.193880500079,-75.557006523013,07:31:48,07:32:20,07:42:20,07:59:48
93,6.247125,-75.587926,6.2419032,-75.5936941,07:32:34,07:34:02,07:45:02,08:02:34
94,6.209256,-75.565156,6.232007,-75.567698,07:32:43,07:33:37,08:08:37,08:02:43
95,6.245880456588,-75.595824046801,6.227355,-75.6049865,07:34:16,07:35:20,07:50:20,08:04:16
96,6.196605666779,-75.565763670552,6.182323,-75.57393,07:34:44,07:35:34,07:40:34,08:04:44
97,6.247125,-75.587926,6.2739645,-75.5953669,07:35:08,07:36:03,07:46:03,08:05:08
98,6.209256,-75.565156,6.2124022,-75.5637577,07:35:18,07:36:25,08:08:25,08:05:18
99,6.21616,-75.605326,6.235936672919,-75.601766556501,07:35:30,07:42:10,07:47:10,08:05:30
100,6.245574,-75.595464,6.218545059773,-75.603164249303,07:37:13,07:38:17,07:54:17,08:07:13
101,6.203848,-75.570829,6.2002217,-75.5753941,07:37:53,07:38:36,07:53:36,08:02:53
102,6.209256,-75.565156,6.2218036,-75.5684681,07:38:59,07:40:29,08:06:29,08:08:59
103,6.199872,-75.572755,6.174717,-75.571642,07:39:05,07:40:11,07:53:11,08:09:05
104,6.245880456588,-75.595824046801,6.218545059773,-75.603164249303,07:39:27,07:40:33,07:57:33,08:09:27
105,6.1808424,-75.5681354,6.1675351,-75.5712013,07:39:44,07:41:09,07:50:09,08:03:44
106,6.224592,-75.574417,6.209349939046,-75.556657835841,07:39:52,07:41:14,08:01:14,08:09:52
107,6.2114084,-75.57528,6.197024355054,-75.567569732666,07:40:02,07:41:02,07:56:02,08:10:02
108,6.209256,-75.565156,6.213214644703,-75.596354864538,07:40:11,07:41:13,08:11:13,08:10:11
109,6.196605666779,-75.565763670552,6.18032657775,-75.563284903765,07:40:23,07:41:29,07:46:29,08:10:23
110,6.212117319887,-75.593459683363,6.206342481806,-75.583632811904,07:41:16,08:49:07,09:29:07,09:41:16
111,6.211045,-75.571742,6.220817,-75.569816,07:41:37,07:42:26,08:02:26,08:11:37
112,6.246621187382,-75.59505596316,6.247158,-75.601273,07:41:50,07:43:10,08:24:10,08:11:50
113,6.1806172,-75.5680964,6.159118,-75.575901,07:42:36,07:43:55,08:03:55,08:12:36
114,6.1619642,-75.6059114,6.1673641,-75.6210341,07:42:42,07:44:43,08:04:43,08:12:42
115,6.212525803818,-75.559370226742,6.1999594185,-75.5703536433,07:43:14,07:44:30,08:09:30,08:13:14
116,6.245178564148,-75.595511578504,6.2392999,-75.5855492,07:43:42,07:45:08,08:10:08,08:15:42
117,6.250232,-75.563379,6.2600699,-75.5629466,07:44:18,07:45:20,07:50:20,08:14:18
118,6.170175,-75.588074,6.1841145,-75.5789326,07:44:57,07:46:13,08:06:13,08:16:57
119,6.246621187382,-75.59505596316,6.249418,-75.596014,07:45:19,07:46:42,08:32:42,08:15:19
120,6.247125,-75.587926,6.2529691,-75.6159593,07:46:08,07:46:57,07:58:57,08:16:08
121,6.247125,-75.587926,6.2439778,-75.5919535,07:46:21,07:47:09,07:59:09,08:16:21
122,6.209256,-75.565156,6.174003,-75.566772,07:46:35,07:47:29,08:19:29,08:16:35
123,6.22005,-75.584717,6.2348753,-75.5984882,07:47:10,07:48:28,07:58:28,08:17:10
124,6.2446058,-75.5953744,6.270965,-75.600125,07:47:29,07:48:06,07:58:06,08:23:29
125,6.247125,-75.587926,6.273392,-75.572223,07:47:48,07:49:36,08:01:36,08:17:48
126,6.204593,-75.570744,6.177947614048,-75.59489775449,07:47:50,07:48:54,08:20:54,08:37:50
127,6.214142,-75.571636,6.2124022,-75.5637577,07:48:59,07:50:35,08:15:35,08:18:59
128,6.199774024524,-75.575624669975,6.204609,-75.576202,07:49:00,07:54:52,08:17:52,08:19:00
129,6.229744752798,-75.602235397553,6.23638,-75.597199,07:49:05,07:50:21,08:08:21,08:19:05
130,6.199462,-75.57374,6.19457,-75.575486,07:50:10,07:50:42,08:00:42,08:18:10
131,6.165779,-75.600284,6.1706408,-75.6298416,07:50:34,07:51:28,08:16:28,08:20:34
132,6.199774024524,-75.575624669975,6.208181022484,-75.566974282265,07:51:33,07:55:03,08:38:03,08:21:33
133,6.1806172,-75.5680964,6.17836427513,-75.579379498959,07:51:58,07:53:00,08:13:00,08:21:58
134,6.209841,-75.566117,6.2106745,-75.5727856,07:52:16,07:53:21,08:09:21,08:15:16
135,6.209007665326,-75.566013224537,6.208353010371,-75.546126812696,07:52:54,07:54:23,08:11:23,08:23:54
136,6.229744752798,-75.602235397553,6.243048415941,-75.601441003382,07:52:59,07:54:22,08:17:22,08:22:59
137,6.212757997317,-75.559170600612,6.207617,-75.557555,07:55:14,07:56:21,08:06:21,08:16:14
138,6.247125,-75.587926,6.2376011,-75.5903702,07:55:52,07:56:38,08:06:38,08:25:52
139,6.16516,-75.5760426,6.160425,-75.571396,07:56:18,07:58:45,08:03:45,08:31:18
140,6.199218564293,-75.574183718286,6.1869741,-75.5798248,07:57:00,07:57:59,08:12:59,08:27:00
141,6.209841,-75.566117,6.210155,-75.5754662,07:57:15,07:58:18,08:14:18,08:24:15
142,6.212525803818,-75.559370226742,6.2061788,-75.5728391,07:57:58,07:59:10,08:29:10,08:27:58
144,6.193785,-75.576194,6.165039,-75.5948005,07:58:09,07:59:21,08:19:21,08:28:09
143,6.245880456588,-75.595824046801,6.247291,-75.587006,07:58:09,07:59:15,08:14:15,08:28:09
145,6.22005,-75.584717,6.219642,-75.605169,07:59:00,07:59:55,08:24:55,08:29:00
146,6.207636,-75.566586,6.206653,-75.567088,07:59:58,08:01:16,08:16:16,08:29:58
151,6.212117319887,-75.593459683363,6.265508,-75.589957,08:00:00,07:57:13,08:37:13,10:00:00
159,6.175844997272,-75.592078892204,6.181103,-75.562394,08:00:00,07:55:10,08:15:10,08:30:00
152,6.211653397977,-75.574971222685,6.2064354,-75.5744303,08:00:00,07:46:07,08:08:07,10:00:00
153,6.175844997272,-75.592078892204,6.185818,-75.568823,08:00:00,07:45:10,08:05:10,08:30:00
154,6.197508,-75.574807,6.165769,-75.567194,08:00:00,07:17:03,07:43:03,08:30:00
155,6.212117319887,-75.593459683363,6.206677,-75.570217,08:00:00,07:56:14,08:36:14,10:00:00
156,6.245873942453,-75.602154097098,6.261227615655,-75.586536303163,08:00:00,07:48:23,08:14:23,10:00:00
157,6.212117319887,-75.593459683363,6.167223,-75.564709,08:00:00,07:55:11,08:35:11,10:00:00
158,6.175844997272,-75.592078892204,6.1742086,-75.5698944,08:00:00,07:55:16,08:18:16,08:30:00
160,6.175844997272,-75.592078892204,6.157397,-75.626846,08:00:00,07:55:11,08:15:11,08:30:00
149,6.212117319887,-75.593459683363,6.207126,-75.550353,08:00:00,07:47:07,08:27:07,10:00:00
148,6.211653397977,-75.574971222685,6.185682,-75.558018,08:00:00,07:51:12,08:13:12,10:00:00
147,6.197508,-75.574807,6.206206,-75.557838,08:00:00,07:18:11,07:44:11,08:30:00
150,6.211653397977,-75.574971222685,6.19309,-75.578019,08:00:00,08:12:08,08:36:08,10:00:00
180,6.187583,-75.592601,6.154203,-75.611195,08:00:00,07:47:19,08:42:19,08:30:00
181,6.211653397977,-75.574971222685,6.18565,-75.566338,08:00:00,08:09:11,08:33:11,10:00:00
182,6.175844997272,-75.592078892204,6.178061,-75.579442,08:00:00,07:26:22,07:46:22,08:30:00
183,6.175844997272,-75.592078892204,6.159199,-75.5738,08:00:00,07:26:24,07:48:24,08:30:00
184,6.211653397977,-75.574971222685,6.1941965,-75.5558441,08:00:00,07:38:18,08:02:18,10:00:00
164,6.212117319887,-75.593459683363,6.200047,-75.55821,08:00:00,07:46:07,08:26:07,10:00:00
178,6.212117319887,-75.593459683363,6.1800163,-75.5864675,08:00:00,07:58:13,08:38:13,10:00:00
176,6.211653397977,-75.574971222685,6.210196,-75.575561,08:00:00,07:33:06,07:55:06,10:00:00
175,6.211653397977,-75.574971222685,6.203247,-75.566761,08:00:00,07:28:12,07:50:12,10:00:00
174,6.212117319887,-75.593459683363,6.187901,-75.566245,08:00:00,07:52:07,08:32:07,10:00:00
173,6.212117319887,-75.593459683363,6.206411810505,-75.572152622044,08:00:00,08:05:06,08:45:06,10:00:00
172,6.245873942453,-75.602154097098,6.2136616,-75.6071162,08:00:00,07:31:12,07:59:12,10:00:00
171,6.245873942453,-75.602154097098,6.222824123101,-75.601287446916,08:00:00,07:31:12,07:57:12,10:00:00
170,6.212117319887,-75.593459683363,6.179997,-75.587337,08:00:00,08:05:06,08:45:06,10:00:00
169,6.175844997272,-75.592078892204,6.1556409,-75.6047878,08:00:00,07:58:13,08:18:13,08:30:00
168,6.212117319887,-75.593459683363,6.258124,-75.600846,08:00:00,08:04:13,08:44:13,10:00:00
167,6.212117319887,-75.593459683363,6.190529,-75.564256,08:00:00,08:03:12,08:43:12,10:00:00
166,6.175844997272,-75.592078892204,6.150825,-75.616077,08:00:00,07:45:10,08:05:10,08:30:00
165,6.175844997272,-75.592078892204,6.183971,-75.567268,08:00:00,07:45:10,08:05:10,08:30:00
179,6.212117319887,-75.593459683363,6.185818,-75.568823,08:00:00,07:53:13,08:33:13,10:00:00
177,6.197508,-75.574807,6.1933392,-75.5620044,08:00:00,07:14:09,07:44:09,08:30:00
190,6.245873942453,-75.602154097098,6.218291214933,-75.601143278182,08:00:00,07:52:07,08:18:07,10:00:00
198,6.212117319887,-75.593459683363,6.2051544,-75.5591337,08:00:00,07:42:06,08:22:06,10:00:00
197,6.187583,-75.592601,6.1791216,-75.5778862,08:00:00,07:47:03,08:27:03,08:30:00
196,6.212117319887,-75.593459683363,6.184411,-75.557838,08:00:00,07:43:08,08:23:08,10:00:00
195,6.212117319887,-75.593459683363,6.205144,-75.559372,08:00:00,08:02:09,08:42:09,10:00:00
194,6.245873942453,-75.602154097098,6.264028461327,-75.602826699615,08:00:00,08:02:14,08:34:14,10:00:00
193,6.212117319887,-75.593459683363,6.172906,-75.5686477,08:00:00,08:01:06,08:41:06,10:00:00
192,6.212117319887,-75.593459683363,6.204145,-75.568375,08:00:00,07:47:07,08:27:07,10:00:00
191,6.175844997272,-75.592078892204,6.177503457299,-75.567984385486,08:00:00,07:45:10,08:05:10,08:30:00
163,6.211653397977,-75.574971222685,6.237168,-75.557581,08:00:00,07:40:05,08:02:05,10:00:00
162,6.212117319887,-75.593459683363,6.203245346202,-75.560018643737,08:00:00,07:45:12,08:25:12,10:00:00
161,6.197508,-75.574807,6.183154,-75.566097,08:00:00,07:25:14,07:51:14,08:30:00
186,6.175844997272,-75.592078892204,6.1718371,-75.5741132,08:00:00,07:38:19,08:02:19,08:30:00
185,6.245873942453,-75.602154097098,6.248194,-75.5955884,08:00:00,08:07:06,08:41:06,10:00:00
189,6.245873942453,-75.602154097098,6.269895724367,-75.605920627713,08:00:00,08:20:06,08:46:06,10:00:00
187,6.212117319887,-75.593459683363,6.22543,-75.568326,08:00:00,08:06:10,08:48:10,10:00:00
188,6.212117319887,-75.593459683363,6.205003,-75.567839,08:00:00,07:50:05,08:30:05,10:00:00
199,6.199462,-75.57374,6.204667,-75.569832,08:00:40,08:01:15,08:11:15,08:28:40
200,6.247125,-75.587926,6.230243342815,-75.568470284343,08:00:58,08:02:36,08:15:36,08:30:58
201,6.203848,-75.570829,6.176550895913,-75.566751323711,08:01:44,08:02:38,08:16:38,08:42:44
202,6.235306,-75.570486,6.238614,-75.591679,08:01:46,08:03:15,09:08:15,08:47:46
203,6.209256,-75.565156,6.175371,-75.567154,08:01:57,08:02:53,08:28:53,08:31:57
204,6.199774024524,-75.575624669975,6.206238,-75.574356,08:02:38,08:03:54,08:35:54,08:32:38
205,6.197561,-75.573631,6.198917258702,-75.568612441421,08:02:41,08:03:41,08:24:41,08:31:41
206,6.210792,-75.567751,6.2392244,-75.5840655,08:02:43,08:04:01,08:27:01,08:32:43
207,6.1711701,-75.587034,6.152165012279,-75.570704359249,08:03:20,08:06:00,08:46:00,08:33:20
208,6.208288,-75.567081,6.206077,-75.563293,08:03:37,08:04:49,08:17:49,08:43:37
209,6.210792,-75.567751,6.211097,-75.55426,08:04:05,08:05:17,08:26:17,08:34:05
210,6.245880456588,-75.595824046801,6.2472781,-75.5909153,08:04:26,08:05:32,08:22:32,08:34:26
211,6.178998984102,-75.58808855086,6.150209915919,-75.614422559738,08:04:26,08:05:05,08:15:05,08:39:26
212,6.2446058,-75.5953744,6.2446438,-75.5883491,08:05:30,08:06:05,08:16:05,08:31:30
213,6.170102,-75.588471,6.161856,-75.612507,08:05:35,08:06:48,08:23:48,08:35:35
214,6.209007665326,-75.566013224537,6.191599,-75.574695,08:05:52,08:06:53,08:21:53,08:36:52
215,6.180085,-75.582774,6.206619,-75.574326,08:06:36,08:08:07,08:31:07,08:36:36
216,6.210792,-75.567751,6.204914241917,-75.573047809303,08:06:51,08:08:01,08:33:01,08:36:51
217,6.247807,-75.59752,6.237178185297,-75.601399764419,08:07:24,08:08:10,08:28:10,08:37:24
218,6.255365998078,-75.582964285879,6.2493001,-75.5590104,08:08:14,08:14:41,08:19:41,08:43:14
219,6.210792,-75.567751,6.19648,-75.555126,08:08:29,08:09:16,08:30:16,08:38:29
220,6.188536,-75.589205,6.167214,-75.601076,08:08:31,08:14:41,08:19:41,08:38:31
221,6.210792,-75.567751,6.1847648,-75.5596241,08:08:43,08:10:26,08:42:26,08:38:43
222,6.16516,-75.5760426,6.176443298149,-75.56887999177,08:08:50,08:10:15,08:15:15,08:43:50
223,6.238013,-75.598396,6.25468,-75.596641,08:09:10,08:11:29,08:27:29,08:39:10
224,6.208469,-75.567006,6.1907189,-75.56567,08:09:41,08:11:09,08:41:09,08:39:41
225,6.1962397,-75.5738095,6.194570469855,-75.575782991946,08:09:41,08:10:48,08:40:48,08:52:41
226,6.167879,-75.568733,6.165277,-75.567668,08:10:16,08:11:19,08:16:19,08:34:16
227,6.209007665326,-75.566013224537,6.2162421,-75.5656312,08:10:18,08:11:11,08:26:11,08:39:18
228,6.208288,-75.567081,6.180629,-75.561482,08:10:19,08:11:09,08:24:09,09:30:19
229,6.224592,-75.574417,6.1995868,-75.5588834,08:10:48,08:12:18,08:22:18,08:40:48
230,6.245880456588,-75.595824046801,6.239442117518,-75.590705042775,08:11:35,08:12:42,08:30:42,08:41:35
231,6.212757997317,-75.559170600612,6.208903,-75.560221,08:12:11,08:13:13,08:23:13,08:33:11
232,6.2446058,-75.5953744,6.236926,-75.573086,08:12:15,08:12:50,08:22:50,08:42:15
233,6.214377,-75.5733664,6.22309009694,-75.587731562555,08:12:43,08:13:55,08:24:55,08:42:43
234,6.204593,-75.570744,6.212386,-75.569665,08:13:05,08:14:13,08:47:13,08:46:05
235,6.247125,-75.587926,6.2591781,-75.584378,08:13:25,08:15:08,08:26:08,08:43:25
236,6.331698958414,-75.55618452856,6.343068,-75.540595,08:15:16,08:16:34,08:26:34,08:45:16
237,6.224592,-75.574417,6.196351,-75.5677147,08:15:19,08:16:18,08:25:18,08:45:19
238,6.246621187382,-75.59505596316,6.2472354,-75.587796,08:16:16,08:17:31,08:53:31,08:46:16
239,6.208692,-75.566857,6.210722,-75.565674,08:16:44,08:17:36,08:44:36,08:46:44
240,6.246621187382,-75.59505596316,6.251699495496,-75.585687719285,08:16:45,08:17:39,08:58:39,08:46:45
241,6.238013,-75.598396,6.24485485722,-75.590740582045,08:16:58,08:18:42,08:38:42,08:46:58
242,6.199462,-75.57374,6.2184642,-75.5830661,08:17:09,08:17:45,08:27:45,08:45:09
243,6.214142,-75.571636,6.21275,-75.567169,08:17:12,08:18:36,08:43:36,08:47:12
244,6.1808424,-75.5681354,6.185935116501,-75.581811256707,08:17:27,08:19:22,08:29:22,08:41:27
245,6.245880456588,-75.595824046801,6.255817515085,-75.600608512759,08:17:34,08:18:40,08:33:40,08:47:34
246,6.214377,-75.5733664,6.2136098,-75.5711869,08:17:35,08:18:32,08:29:32,08:47:35
247,6.217812,-75.571671,6.215310473213,-75.574944801629,08:17:48,08:18:54,08:38:54,08:47:48
249,6.214377,-75.5733664,6.1965334,-75.5588816,08:18:05,08:18:51,08:29:51,08:48:05
248,6.17418,-75.583352,6.160511220649,-75.601440668106,08:18:05,08:19:06,08:28:06,08:48:05
250,6.199872,-75.572755,6.192232,-75.577103,08:18:12,08:19:18,08:38:18,08:43:12
251,6.249416,-75.597582,6.2618032,-75.601734,08:18:16,08:19:18,08:38:18,08:48:16
252,6.211673,-75.569905,6.196386,-75.570468,08:18:46,08:20:03,08:25:03,08:53:46
253,6.214377,-75.5733664,6.2382013,-75.5707087,08:19:01,08:19:51,08:30:51,08:49:01
254,6.214377,-75.5733664,6.2125367,-75.5639766,08:19:06,08:20:01,08:31:01,08:49:06
255,6.197065686758,-75.558928122685,6.208678,-75.554222,08:19:26,08:20:32,08:42:32,08:47:26
256,6.161614,-75.600613,6.159878,-75.575997,08:19:55,08:21:29,08:35:29,09:34:55
257,6.208288,-75.567081,6.2002171,-75.5857202,08:20:17,08:21:15,08:41:15,09:25:17
258,6.245880456588,-75.595824046801,6.2446438,-75.5883491,08:20:48,08:21:51,08:39:51,08:50:48
259,6.22005,-75.584717,6.205352795012,-75.575098293643,08:21:40,08:22:54,08:28:54,08:51:40
260,6.247125,-75.587926,6.244322,-75.598833,08:21:51,08:23:09,08:36:09,08:51:51
261,6.212456,-75.559067,6.208776313649,-75.570316649973,08:21:53,08:23:30,08:34:30,08:50:53
262,6.210792,-75.567751,6.215767,-75.551989,08:22:01,08:23:43,08:41:43,08:52:01
263,6.247807,-75.59752,6.2708459,-75.5776648,08:22:10,08:26:52,08:56:52,08:52:10
264,6.209256,-75.565156,6.225874,-75.561242,08:22:27,08:23:25,08:47:25,08:52:27
265,6.247125,-75.587926,6.2562842,-75.5598278,08:22:30,08:23:42,08:34:42,08:52:30
266,6.238331001404,-75.59657764141,6.246731,-75.584593,08:22:32,08:23:34,08:50:34,08:52:32
268,6.2446058,-75.5953744,6.240853,-75.585159,08:22:49,08:23:26,08:33:26,08:49:49
267,6.1954726,-75.5747143,6.198841,-75.554085,08:22:49,08:24:10,08:29:10,08:52:49
269,6.170175,-75.588074,6.169411,-75.612861,08:22:59,08:24:17,08:44:17,08:54:59
270,6.211673,-75.569905,6.189954,-75.563987,08:23:23,08:24:33,08:29:33,08:58:23
271,6.247807,-75.59752,6.250337702343,-75.606295466423,08:23:25,08:27:00,08:57:00,08:53:25
