order_id,pick_up_lat,pick_up_lng,drop_off_lat,drop_off_lng,placement_time,preparation_time,ready_time,expected_drop_off_time
21,6.194503,-75.576039,6.173050655113,-75.591763593256,00:17:02,00:18:02,00:36:02,00:55:02
22,6.209235,-75.568746,6.2244816,-75.5875456,00:18:21,00:19:48,00:54:48,00:48:21
23,6.223423,-75.585937,6.241123675446,-75.56957166642,00:18:23,00:19:54,00:49:54,00:48:23
24,6.211061,-75.558778,6.212202,-75.563896,00:18:28,00:19:57,00:31:57,00:48:28
25,6.213074,-75.5729773,6.187974174875,-75.577517400966,00:18:38,00:19:46,00:42:46,00:48:38
26,6.245453,-75.589347,6.2600699,-75.5629466,00:18:59,00:20:01,00:42:01,00:48:59
27,6.211061,-75.558778,6.1902555,-75.5655315,00:19:21,00:20:19,00:32:19,00:49:21
28,6.247605,-75.594548,6.254309214446,-75.609409418613,00:20:09,00:21:11,00:34:11,00:50:09
29,6.248407,-75.589689,6.2421123,-75.6036777,00:20:26,00:21:36,00:41:36,00:50:26
30,6.259204591707,-75.592743850649,6.2540523,-75.6108133,00:22:07,00:23:25,00:48:25,00:52:07
31,6.209963,-75.568804,6.2130519,-75.5608696,00:22:49,00:23:42,00:40:42,00:52:49
32,6.199933,-75.562701,6.18615,-75.581468,00:23:52,00:24:49,00:38:49,00:53:52
33,6.199933,-75.562701,6.193868429891,-75.563372486827,00:24:12,00:25:14,00:38:14,00:54:12
34,6.15158,-75.614052,6.165754965676,-75.620119906962,00:24:52,00:26:08,00:56:08,00:54:52
35,6.194503,-75.576039,6.204885910398,-75.550650693476,00:24:53,00:26:01,00:45:01,01:02:53
36,6.250522,-75.601534,6.2399451,-75.5828009,00:25:28,00:26:45,00:51:45,00:55:28
37,6.248800908499,-75.589698391541,6.229264118473,-75.608324892819,00:25:49,00:27:14,00:42:14,00:55:49
38,6.246611,-75.602667,6.277420588382,-75.591174177825,00:27:45,00:34:57,00:39:57,01:27:45
39,6.199933,-75.562701,6.2025017243,-75.560544356704,00:28:58,00:29:59,00:46:59,00:58:58
40,6.246611,-75.602667,6.24739,-75.614458,00:30:31,00:34:55,00:39:55,01:30:31
41,6.248407,-75.589689,6.241845912232,-75.54903164506,00:30:37,00:31:52,00:56:52,01:00:37
42,6.160567,-75.595584,6.1780867,-75.5829399,00:31:48,00:35:06,00:50:06,01:31:48
43,6.209923,-75.569157,6.1854745,-75.5639239,00:32:20,00:33:05,00:58:05,01:02:20
44,6.225142,-75.569995,6.262575,-75.5943187,00:32:46,00:34:53,00:39:53,01:02:46
45,6.20232,-75.586565,6.191072732519,-75.595067572274,00:32:54,00:34:29,00:39:29,01:02:54
46,6.20232,-75.586565,6.1832626,-75.594197,00:33:57,00:41:06,00:46:06,01:03:57
47,6.246611,-75.602667,6.28065792281,-75.579782500863,00:34:34,00:37:53,00:42:53,01:34:34
48,6.209371,-75.567043,6.198834,-75.572467,00:36:10,00:37:44,01:09:44,01:06:10
49,6.246611,-75.602667,6.26216,-75.5577043,00:36:19,00:37:53,00:42:53,01:36:19
50,6.209235,-75.568746,6.20034218169,-75.586946345866,00:36:24,00:37:30,01:17:30,01:06:24
51,6.247605,-75.594548,6.252511410284,-75.586706006053,00:38:45,00:39:51,00:50:51,01:08:45
52,6.248884,-75.589713,6.242945,-75.584955,00:38:46,00:39:47,00:54:47,01:07:46
53,6.213116,-75.571881,6.2285934,-75.5769595,00:41:28,00:43:35,01:03:35,01:11:28
54,6.247605,-75.594548,6.23880831158,-75.59547778219,00:41:57,00:43:08,00:56:08,01:11:57
55,6.213116,-75.571881,6.2114798,-75.5608287,00:42:23,00:43:55,01:03:55,01:12:23
56,6.245453,-75.589347,6.2410799,-75.6056175,00:45:53,00:46:56,01:18:56,01:15:53
57,6.151059,-75.617115,6.1531164,-75.6152928,00:46:34,00:48:04,00:53:04,01:16:34
58,6.15158,-75.614052,6.153173827458,-75.617895373348,00:47:16,00:48:36,01:13:36,01:17:16
59,6.225142,-75.569995,6.236768602518,-75.60636042181,00:47:56,00:52:08,00:57:08,01:17:56
60,6.209963,-75.568804,6.2303787,-75.5664878,00:48:03,00:49:12,01:06:12,01:18:03
61,6.213116,-75.571881,6.202687,-75.602194,00:49:05,00:50:54,01:15:54,01:19:05
62,6.211061,-75.558778,6.217209290398,-75.571903565015,00:49:28,00:50:31,01:02:31,01:19:28
63,6.249171,-75.559695,6.237559470655,-75.546049028635,00:52:14,00:53:06,00:58:06,01:16:14
64,6.16929,-75.588567,6.166945976251,-75.578651279211,00:54:44,00:55:34,01:06:34,01:24:44
65,6.261528,-75.596973,6.275413657553,-75.581546388567,00:55:30,00:56:49,01:14:49,01:25:30
66,6.15158,-75.614052,6.152953683263,-75.6176096946,00:56:08,00:57:38,01:27:38,01:26:08
67,6.20508,-75.587236,6.2054737,-75.564019,00:57:23,01:01:14,01:06:14,01:32:23
68,6.194503,-75.576039,6.199783,-75.567401,00:58:18,00:59:25,01:16:25,01:31:18
69,6.24799,-75.58999,6.246497,-75.590858,01:00:31,01:01:55,01:46:55,01:35:31
70,6.248731,-75.588871,6.2530836,-75.5942316,01:01:03,01:01:57,01:17:57,01:31:03
71,6.24799,-75.58999,6.2486323,-75.5935694,01:01:20,01:02:12,01:37:12,01:36:20
72,6.248884,-75.589713,6.2535202,-75.6048289,01:04:02,01:09:49,01:49:49,01:33:02
73,6.209235,-75.568746,6.168768724436,-75.581314575785,01:04:57,01:05:57,01:40:57,01:34:57
74,6.231883,-75.591575,6.2287329,-75.5960039,01:06:06,01:08:04,01:13:04,01:41:06
75,6.184028,-75.579156,6.183751,-75.577266,01:07:56,01:09:21,01:24:21,01:42:56
76,6.225142,-75.569995,6.228073,-75.56706,01:10:24,01:14:52,01:19:52,01:40:24
77,6.20232,-75.586565,6.2405709,-75.6024096,01:13:05,01:15:14,01:20:14,01:43:05
78,6.23873,-75.598412,6.242965760564,-75.613373816013,01:13:20,01:15:04,01:40:04,01:43:20
79,6.251247,-75.565171,6.244217,-75.5872069,01:14:49,01:15:59,01:30:59,01:44:49
80,6.197132,-75.557522,6.2001991,-75.5751108,01:15:02,01:16:00,01:21:00,01:45:02
81,6.250522,-75.601534,6.228265813558,-75.584253994818,01:17:08,01:18:09,01:38:09,01:47:08
82,6.225142,-75.569995,6.2585232,-75.58335,01:18:13,01:20:35,01:25:35,01:48:13
83,6.209447987239,-75.567279576721,6.205316,-75.566464,01:21:09,01:22:08,01:40:08,01:51:09
84,6.24799,-75.58999,6.257888844012,-75.568549744785,01:22:34,01:24:01,01:39:01,02:06:34
85,6.239267,-75.582589,6.244217,-75.5872069,01:25:28,01:26:55,01:45:55,01:55:28
86,6.153717,-75.614629,6.149805545807,-75.619529724121,01:26:08,01:27:06,02:03:06,02:08:08
87,6.246611,-75.602667,6.2683916,-75.5964476,01:26:30,01:27:48,01:32:48,02:26:30
88,6.246611,-75.602667,6.248136695832,-75.592541769147,01:27:43,01:29:43,01:34:43,02:27:43
89,6.246123,-75.588775,6.238743319932,-75.604253970087,01:28:52,01:29:44,01:57:44,02:05:52
90,6.151059,-75.617115,6.164341949661,-75.590010434389,01:31:40,01:34:23,01:39:23,02:01:40
91,6.16929,-75.588567,6.160308549913,-75.596987865865,01:32:56,01:38:45,01:43:45,02:02:56
92,6.183059,-75.59301,6.2038832,-75.5987202,01:35:06,01:36:21,01:51:21,02:05:06
93,6.20232,-75.586565,6.1963707,-75.5578166,01:36:36,01:37:52,01:42:52,02:06:36
94,6.213116,-75.571881,6.1860758,-75.5566672,01:37:54,01:38:59,02:03:59,02:07:54
95,6.211061,-75.558778,6.190878,-75.558823,01:39:55,01:41:15,01:53:15,02:09:55
96,6.24799,-75.58999,6.255365910091,-75.580956735721,01:40:05,01:41:27,02:11:27,02:18:05
97,6.2512885,-75.5937866,6.270151,-75.590318,01:40:37,01:41:53,01:46:53,02:10:37
98,6.248800908499,-75.589698391541,6.238213,-75.554793,01:40:46,01:44:39,02:24:39,02:10:46
99,6.246611,-75.602667,6.232688396026,-75.592165589333,01:44:22,01:47:38,01:52:38,02:44:22
100,6.245453,-75.589347,6.237744,-75.595533,01:47:06,01:48:22,02:10:22,02:17:06
101,6.250522,-75.601534,6.226921,-75.594946,01:51:09,01:52:02,02:12:02,02:21:09
102,6.151059,-75.617115,6.1458938,-75.6243635,01:51:46,01:55:56,02:00:56,02:21:46
103,6.209371,-75.567043,6.206077,-75.563293,01:53:58,01:55:28,02:26:28,02:23:58
104,6.20508,-75.587236,6.2018601,-75.570529,01:54:53,02:01:42,02:06:42,02:29:53
105,6.16929,-75.588567,6.1897596,-75.6033503,01:56:53,01:57:41,02:08:41,02:26:53
106,6.225142,-75.569995,6.2626851,-75.5874444,02:00:04,02:01:44,02:06:44,02:30:04
107,6.246123,-75.588775,6.2406083,-75.5787301,02:00:18,02:01:26,02:32:26,02:37:18
108,6.228646013116,-75.596452487103,6.253853,-75.60004,02:01:33,02:03:05,02:40:05,02:31:33
109,6.20232,-75.586565,6.2284325,-75.6072679,02:03:20,02:05:17,02:10:17,02:33:20
110,6.228646013116,-75.596452487103,6.2180623,-75.5953004,02:04:58,02:05:59,02:47:59,02:34:58
111,6.20232,-75.586565,6.206541987287,-75.566162213157,02:07:10,02:08:56,02:13:56,02:37:10
112,6.211361,-75.572194,6.1806372,-75.5770664,02:08:31,02:17:23,02:22:23,03:08:31
113,6.16929,-75.588567,6.154138,-75.597843,02:09:54,02:14:50,02:26:50,02:39:54
114,6.23873,-75.598412,6.2453343,-75.587399,02:15:25,02:16:49,02:48:49,02:45:25
115,6.23873,-75.598412,6.2401161,-75.599449,02:15:54,02:17:02,02:44:02,02:45:54
116,6.239267,-75.582589,6.2554758,-75.6063929,02:19:18,02:20:14,02:39:14,02:49:18
117,6.203535,-75.576455,6.1789905,-75.5864371,02:29:30,02:31:00,02:41:00,02:58:30
118,6.231883,-75.591575,6.2361912,-75.584638,02:32:46,02:36:24,02:41:24,03:07:46
119,6.246123,-75.588775,6.2605472,-75.5917085,02:33:58,02:35:17,03:23:17,03:10:58
120,6.203535,-75.576455,6.207208,-75.5649716,02:38:35,02:40:04,02:50:04,03:03:35
121,6.261528,-75.596973,6.266702981631,-75.591761916876,02:40:48,02:41:50,02:57:50,03:10:48
122,6.246611,-75.602667,6.260817019215,-75.57105794549,02:44:33,02:47:53,02:52:53,03:44:33
123,6.211361,-75.572194,6.204933574011,-75.601268336177,02:49:44,02:57:58,03:02:58,03:49:44
124,6.211361,-75.572194,6.1518813,-75.5999058,02:52:49,02:58:18,03:03:18,03:52:49
125,6.211361,-75.572194,6.267234957783,-75.562079334702,02:56:39,03:04:46,03:09:46,03:56:39
126,6.160567,-75.595584,6.153736,-75.610014,03:07:01,03:17:37,03:32:37,04:07:01
127,6.151059,-75.617115,6.145990066783,-75.621995776892,03:07:24,03:13:00,03:18:00,03:37:24
128,6.246611,-75.602667,6.25347,-75.596356,03:08:06,03:10:09,03:15:09,04:08:06
129,6.20232,-75.586565,6.215567,-75.601273,03:13:34,03:16:29,03:21:29,03:43:34
130,6.23873,-75.598412,6.2453343,-75.587399,03:17:56,03:19:52,03:37:52,03:47:56
131,6.151059,-75.617115,6.143538945429,-75.618964880705,03:18:50,03:20:40,03:25:40,03:48:50
132,6.20232,-75.586565,6.20175643478,-75.599552057683,03:19:17,03:20:32,03:25:32,03:19:17
133,6.23873,-75.598412,6.2262455,-75.6009721,03:23:36,03:24:44,03:47:44,03:53:36
134,6.20508,-75.587236,6.206541987287,-75.566162213157,03:29:11,03:30:53,03:35:53,04:04:11
135,6.173055,-75.587672,6.1806372,-75.5770664,03:31:30,03:37:42,03:42:42,04:01:30
136,6.211061,-75.558778,6.217630293459,-75.571249954437,03:35:11,03:36:03,03:48:03,04:05:11
137,6.246611,-75.602667,6.238743319932,-75.604253970087,03:47:50,03:50:09,03:55:09,04:47:50
138,6.231883,-75.591575,6.2281638,-75.5944658,03:48:40,03:50:37,03:55:37,04:23:40
139,6.211045,-75.571742,6.209825,-75.575849,04:03:05,04:03:41,04:18:41,04:33:05
140,6.173055,-75.587672,6.172815322612,-75.582557916641,04:09:05,04:15:20,04:20:20,04:39:05
141,6.251247,-75.565171,6.2445306,-75.5537908,04:32:13,04:33:29,04:48:29,05:02:13
142,6.246611,-75.602667,6.2784472,-75.5983702,04:36:03,04:39:52,04:44:52,05:36:03
143,6.173055,-75.587672,6.1648468,-75.5982492,04:42:32,04:49:35,04:54:35,05:12:32
144,6.20232,-75.586565,6.2284325,-75.6072679,04:46:24,04:48:42,04:53:42,05:16:24
145,6.20508,-75.587236,6.2085423,-75.5594471,05:40:52,05:45:02,05:50:02,06:15:52
146,6.223423,-75.585937,6.23880831158,-75.59547778219,06:04:58,06:05:59,06:45:59,06:34:58
147,6.211361,-75.572194,6.20532353263,-75.564233464719,06:18:29,06:40:27,06:45:27,07:18:29
148,6.184028,-75.579156,6.196386,-75.570468,06:22:21,06:28:22,06:33:22,06:57:21
149,6.208214322432,-75.563274084367,6.193202,-75.568084,06:27:57,06:29:18,06:44:18,06:57:57
150,6.184028,-75.579156,6.1817767,-75.5771763,06:48:46,06:51:13,06:56:13,07:23:46
151,6.247125,-75.587926,6.2421503,-75.6060904,06:52:29,06:53:20,07:11:20,07:22:29
152,6.208214322432,-75.563274084367,6.19688336196,-75.567230433226,06:58:55,07:00:12,07:15:12,07:28:55
153,6.247125,-75.587926,6.268874361049,-75.602353705028,06:59:41,07:00:32,07:14:32,07:29:41
154,6.208214322432,-75.563274084367,6.197176,-75.576112,07:00:19,07:01:38,07:16:38,07:30:19
155,6.219076337125,-75.592937994172,6.219170802155,-75.603409074247,07:00:29,07:04:18,07:26:18,07:23:29
156,6.20232,-75.586565,6.2093798,-75.5907004,07:00:30,07:01:39,07:06:39,07:30:30
157,6.209256,-75.565156,6.204223,-75.565823,07:04:01,07:05:26,07:31:26,07:34:01
158,6.209256,-75.565156,6.225874,-75.561242,07:05:03,07:06:10,07:29:10,07:35:03
159,6.212525803818,-75.559370226742,6.214228,-75.556862,07:05:07,07:06:00,07:21:00,07:35:07
160,6.251247,-75.565171,6.233580624301,-75.548015423119,07:05:18,07:06:30,07:21:30,07:35:18
161,6.247125,-75.587926,6.237473,-75.590396,07:05:28,07:06:29,07:22:29,07:35:28
162,6.229744752798,-75.602235397553,6.238175725863,-75.599088035524,07:06:28,07:07:34,07:35:34,07:36:28
163,6.209256,-75.565156,6.184441823036,-75.570529550314,07:06:32,07:07:37,07:42:37,07:36:32
164,6.196605666779,-75.565763670552,6.183859,-75.561329,07:06:37,07:07:44,07:12:44,07:36:37
165,6.212525803818,-75.559370226742,6.185018,-75.568771,07:06:44,07:08:03,07:23:03,07:36:44
166,6.196605666779,-75.565763670552,6.19733,-75.553122,07:07:03,07:07:47,07:12:47,07:37:03
167,6.208214322432,-75.563274084367,6.191202275521,-75.578291863203,07:07:03,07:08:05,07:17:05,07:37:03
168,6.181027,-75.568661,6.174308982217,-75.564773529768,07:07:43,07:08:37,07:13:37,07:42:43
169,6.1806172,-75.5680964,6.160154,-75.571964,07:08:18,07:09:20,07:44:20,07:38:18
170,6.196605666779,-75.565763670552,6.182502,-75.56297,07:09:01,07:10:07,07:15:07,07:39:01
171,6.196605666779,-75.565763670552,6.182003,-75.558294,07:09:03,07:10:10,07:15:10,07:39:03
172,6.212917247501,-75.559159831842,6.212811,-75.565022,07:09:49,07:11:55,07:51:55,07:39:49
173,6.2446058,-75.5953744,6.239442117518,-75.590705042775,07:10:15,07:10:50,07:25:50,07:36:15
174,6.2446058,-75.5953744,6.2222940673,-75.6042153828,07:10:39,07:11:14,07:26:14,07:46:39
175,6.208214322432,-75.563274084367,6.208119,-75.558637,07:10:44,07:11:35,07:21:35,07:40:44
176,6.209256,-75.565156,6.179028265552,-75.586740151048,07:11:37,07:12:41,07:35:41,07:41:37
177,6.199462,-75.57374,6.208536148071,-75.557121276855,07:11:48,07:12:25,07:27:25,07:39:48
178,6.247125,-75.587926,6.2475208,-75.5616535,07:12:10,07:13:28,07:28:28,07:42:10
179,6.204593,-75.570744,6.1743252,-75.5753527,07:12:14,07:13:22,07:44:22,08:02:14
180,6.1806172,-75.5680964,6.173158,-75.562972,07:12:37,07:13:49,07:48:49,07:42:37
181,6.209612,-75.588545,6.211715,-75.566528,07:12:50,07:13:32,07:28:32,07:42:50
182,6.247125,-75.587926,6.2643529,-75.5959431,07:14:05,07:15:27,07:28:27,07:44:05
183,6.2446058,-75.5953744,6.2430486,-75.5983046,07:14:34,07:15:09,07:30:09,07:39:34
184,6.175289,-75.585192,6.1568044,-75.5782533,07:16:14,07:17:37,07:47:37,07:41:14
185,6.204593,-75.570744,6.182538,-75.569561,07:16:22,07:17:30,07:48:30,07:54:22
186,6.209256,-75.565156,6.2035243,-75.5587345,07:16:28,07:17:26,07:40:26,07:46:28
187,6.209256,-75.565156,6.209142,-75.576252,07:17:56,07:18:56,07:43:56,07:47:56
188,6.245178564148,-75.595511578504,6.2437183,-75.614662,07:18:07,07:19:26,07:54:26,07:50:07
189,6.208214322432,-75.563274084367,6.208692830882,-75.554317652755,07:18:08,07:19:02,07:28:02,07:48:08
190,6.184071,-75.578809,6.1832586,-75.5775498,07:18:19,07:22:17,07:27:17,07:53:19
191,6.208214322432,-75.563274084367,6.221956540835,-75.567061789334,07:18:28,07:19:11,07:28:11,07:48:28
192,6.223423,-75.585937,6.2304336,-75.6062724,07:18:53,07:19:56,07:59:56,07:48:53
193,6.245178564148,-75.595511578504,6.2403641,-75.6058937,07:19:39,07:20:46,07:35:46,07:51:39
194,6.17418,-75.583352,6.16993765768,-75.578653290868,07:20:06,07:21:35,08:03:35,07:50:06
195,6.245178564148,-75.595511578504,6.2470867,-75.5916974,07:20:26,07:21:32,07:36:32,07:49:26
196,6.219076337125,-75.592937994172,6.2168367,-75.60519,07:20:57,07:22:27,07:40:27,07:43:57
197,6.229744752798,-75.602235397553,6.238085,-75.600098,07:22:26,07:23:16,07:46:16,07:52:26
198,6.1806172,-75.5680964,6.196784,-75.575205,07:23:52,07:25:10,08:00:10,07:53:52
199,6.1806172,-75.5680964,6.175279,-75.567126,07:24:54,07:25:47,08:00:47,07:54:54
200,6.209256,-75.565156,6.220620334689,-75.574685297906,07:25:03,07:26:10,07:49:10,07:55:03
201,6.1711701,-75.587034,6.1556938,-75.5659095,07:25:37,07:26:41,08:06:41,07:55:37
202,6.206511,-75.565965,6.2067262,-75.5642035,07:25:51,07:27:05,08:04:05,07:55:51
203,6.17418,-75.583352,6.154557,-75.605085,07:29:36,07:30:44,08:18:44,07:59:36
204,6.208214322432,-75.563274084367,6.188642,-75.563812,07:29:50,07:31:09,07:40:09,07:59:50
205,6.1806172,-75.5680964,6.174549314021,-75.559602230787,07:29:59,07:30:51,08:05:51,07:59:59
206,6.212917247501,-75.559159831842,6.201111,-75.573293,07:30:00,07:31:28,08:11:28,08:00:00
207,6.212917247501,-75.559159831842,6.205953,-75.550354,07:31:22,07:32:44,07:37:44,08:01:22
208,6.1806172,-75.5680964,6.181538,-75.567711,07:31:26,07:32:16,08:07:16,08:01:26
209,6.247125,-75.587926,6.25522960945,-75.597174949944,07:31:42,07:32:30,07:45:30,08:01:42
210,6.1806172,-75.5680964,6.1796713,-75.5649046,07:31:44,07:33:15,08:08:15,08:01:44
211,6.178998984102,-75.58808855086,6.174019517014,-75.581900576291,07:31:45,07:32:23,07:47:23,07:51:45
212,6.209256,-75.565156,6.184472,-75.568363,07:31:58,07:33:03,08:06:03,08:01:58
213,6.171367,-75.5871,6.160008,-75.571052,07:32:01,07:42:37,07:47:37,08:07:01
214,6.209256,-75.565156,6.2130345,-75.5608597,07:33:38,07:35:06,08:03:06,08:03:38
215,6.206511,-75.565965,6.189825,-75.567622,07:34:36,07:35:30,07:57:30,08:04:36
216,6.208214322432,-75.563274084367,6.1996309,-75.5648428,07:34:39,07:35:42,07:44:42,08:04:39
217,6.209256,-75.565156,6.200076,-75.568661,07:35:04,07:35:54,07:57:54,08:05:04
218,6.181027,-75.568661,6.1843151,-75.5679114,07:35:52,07:41:51,07:46:51,08:10:52
219,6.212525803818,-75.559370226742,6.2121718,-75.5586473,07:36:30,07:37:28,07:52:28,08:06:30
220,6.209256,-75.565156,6.197003,-75.570819,07:37:58,07:39:17,08:04:17,08:07:58
221,6.1806172,-75.5680964,6.159534,-75.569933,07:38:20,07:39:20,08:14:20,08:08:20
222,6.209256,-75.565156,6.19721,-75.569936,07:38:47,07:40:02,08:04:02,08:08:47
223,6.173055,-75.587672,6.179713,-75.577269,07:39:06,07:45:53,07:50:53,08:09:06
224,6.1806172,-75.5680964,6.1730963,-75.56915505,07:39:57,07:40:53,08:15:53,08:09:57
225,6.1806172,-75.5680964,6.191759587339,-75.576475337148,07:40:17,07:40:59,08:15:59,08:10:17
226,6.219076337125,-75.592937994172,6.1930598,-75.5947031,07:41:03,07:42:25,08:00:25,08:04:03
227,6.209007665326,-75.566013224537,6.212312,-75.56626,07:41:10,07:42:10,07:57:10,08:04:10
228,6.1806172,-75.5680964,6.176092,-75.567014,07:41:32,07:42:49,08:17:49,08:11:32
229,6.209256,-75.565156,6.2002446,-75.575364,07:41:36,07:42:46,08:15:46,08:11:36
230,6.176205213213,-75.591718583481,6.1648491,-75.6063909,07:41:44,07:42:54,08:05:54,08:11:44
231,6.2512885,-75.5937866,6.2379693,-75.5969613,07:42:09,07:43:41,07:48:41,08:12:09
232,6.247125,-75.587926,6.278371,-75.5904814,07:42:55,07:44:28,08:05:28,08:12:55
233,6.1806172,-75.5680964,6.18121,-75.57151,07:43:18,07:44:14,08:19:14,08:13:18
234,6.181027,-75.568661,6.1865363,-75.5660634,07:43:25,07:51:04,07:56:04,08:18:25
235,6.1806172,-75.5680964,6.174137,-75.570332,07:43:50,07:44:58,08:19:58,08:13:50
236,6.247125,-75.587926,6.2489794,-75.5903088,07:44:17,07:45:37,08:13:37,08:14:17
237,6.176205213213,-75.591718583481,6.1904148,-75.5999291,07:44:21,07:45:28,08:06:28,08:14:21
238,6.210792,-75.567751,6.191759587339,-75.576475337148,07:44:58,07:46:07,08:04:07,08:10:58
239,6.1806172,-75.5680964,6.1560886,-75.5722664,07:45:06,07:46:17,08:21:17,08:15:06
240,6.214142,-75.571636,6.196386,-75.570468,07:45:08,07:46:10,08:26:10,08:15:08
241,6.210792,-75.567751,6.2046848,-75.5784306,07:46:34,07:47:24,08:00:24,08:12:34
242,6.1966533,-75.5602004,6.188104,-75.554671,07:46:45,07:47:42,07:56:42,08:16:45
243,6.1806172,-75.5680964,6.171588,-75.569867,07:46:56,07:47:39,08:22:39,08:16:56
244,6.210792,-75.567751,6.21283134183,-75.563213825226,07:47:00,07:48:05,08:01:05,08:13:00
245,6.1806172,-75.5680964,6.1570792,-75.5746674,07:47:16,07:48:13,08:23:13,08:17:16
246,6.209256,-75.565156,6.216318,-75.561335,07:47:46,07:48:49,08:15:49,08:17:46
247,6.1711701,-75.587034,6.1526599,-75.5809219,07:47:48,07:48:50,08:28:50,08:17:48
248,6.204593,-75.570744,6.208159379081,-75.560820021666,07:48:12,07:49:18,08:20:18,08:26:12
249,6.209256,-75.565156,6.205823,-75.562797,07:48:52,07:50:04,08:14:04,08:18:52
250,6.239267,-75.582589,6.24402028222,-75.613321512938,07:48:58,07:50:19,08:09:19,08:18:58
251,6.214167,-75.572501,6.208159379081,-75.560820021666,07:50:54,07:52:05,08:17:05,08:20:54
252,6.1808424,-75.5681354,6.176596,-75.5760946,07:51:02,07:52:12,08:00:12,08:15:02
253,6.173055,-75.587672,6.163628273476,-75.588924475014,07:51:38,07:58:46,08:03:46,08:21:38
254,6.209256,-75.565156,6.191473931774,-75.566170960665,07:51:42,07:52:47,08:15:47,08:21:42
255,6.1806172,-75.5680964,6.176442298159,-75.568963140249,07:51:51,07:53:08,08:10:08,08:21:51
256,6.208214322432,-75.563274084367,6.202436,-75.556976,07:52:29,07:53:37,08:08:37,08:22:29
257,6.181027,-75.568661,6.187314,-75.556229,07:52:55,07:54:01,07:59:01,08:27:55
258,6.1806172,-75.5680964,6.165569,-75.570897,07:53:04,07:54:02,08:29:02,08:23:04
259,6.193981,-75.557532,6.204367276678,-75.562854744494,07:53:15,07:56:17,08:17:17,08:17:15
260,6.204593,-75.570744,6.2023817,-75.5516356,07:53:23,07:54:30,08:26:30,08:31:23
261,6.247125,-75.587926,6.251706,-75.615729,07:53:38,07:55:19,08:17:19,08:23:38
262,6.208214322432,-75.563274084367,6.193284,-75.577793,07:54:17,07:55:58,08:15:58,08:24:17
263,6.209256,-75.565156,6.187008,-75.568633,07:55:04,07:55:55,08:17:55,08:25:04
264,6.206511,-75.565965,6.205142227261,-75.551997832954,07:55:29,07:57:07,08:49:07,08:25:29
265,6.208214322432,-75.563274084367,6.190193,-75.556377,07:55:47,07:57:38,08:17:38,08:25:47
266,6.198768,-75.556825,6.204080961314,-75.557945966721,07:55:57,07:57:01,08:10:01,08:25:57
267,6.1806172,-75.5680964,6.183950464213,-75.564058141623,07:56:35,07:57:19,08:32:19,08:26:35
268,6.234988,-75.591352,6.2562047,-75.6017833,07:56:52,07:58:06,08:38:06,08:26:52
269,6.1806172,-75.5680964,6.166043,-75.5912,07:57:02,07:58:23,08:33:23,08:27:02
270,6.1806172,-75.5680964,6.170258,-75.572047,07:57:07,07:58:29,08:33:29,08:27:07
271,6.2385919,-75.5751451,6.2045528,-75.5785465,07:57:50,07:59:25,08:14:25,08:34:50
272,6.209256,-75.565156,6.202605,-75.5680843,07:57:50,07:58:41,08:23:41,08:27:50
273,6.1808424,-75.5681354,6.160008,-75.571052,07:58:27,07:59:17,08:09:17,08:22:27
