order_id,pick_up_lat,pick_up_lng,drop_off_lat,drop_off_lng,placement_time,preparation_time,ready_time,expected_drop_off_time
81,4.722831576573,-74.034011626984,4.7276249,-74.0290816,06:08:19,06:09:13,06:29:13,06:38:19
82,4.624812,-74.070003,4.594943,-74.0844703,06:19:44,06:22:52,06:32:52,06:49:44
83,4.644385,-74.12018,4.6520809,-74.156901,06:20:09,06:20:42,06:40:42,06:50:09
84,4.644385,-74.12018,4.66071,-74.129154,06:21:57,06:22:31,06:42:31,06:51:57
85,4.735105593029,-74.065962782734,4.737024680198,-74.084568656981,06:28:21,06:33:39,07:23:39,06:58:21
86,4.665549,-74.120577,4.66521,-74.1437445,06:28:43,06:29:53,06:49:53,06:58:43
87,4.720721,-74.05537,4.744054,-74.0421744,06:31:12,06:31:48,06:57:48,07:01:12
88,4.695361,-74.050252,4.690908,-74.052867,06:33:07,06:34:36,07:00:36,07:03:07
89,4.7445556064,-74.043164932788,4.7207912,-74.035289,06:34:21,06:35:06,06:40:06,07:04:21
90,4.741849,-74.046262,4.756242619771,-74.058182090521,06:34:38,06:35:34,06:50:34,07:04:38
91,4.6018879,-74.0696697,4.614968345452,-74.116076566279,06:34:45,06:35:22,06:55:22,07:04:45
92,4.722831576573,-74.034011626984,4.7259139,-74.0329959,06:35:05,06:35:51,06:55:51,07:05:05
93,4.652769610526,-74.05436964141,4.628274,-74.066876,06:35:17,06:36:22,06:52:22,07:05:17
94,4.697902,-74.069166,4.692886,-74.061052,06:35:34,06:36:27,06:56:27,07:05:34
95,4.697902,-74.069166,4.690039606669,-74.056318961084,06:36:26,06:37:37,07:17:37,07:06:26
96,4.737895307825,-74.065790323908,4.741678105587,-74.060262143612,06:37:24,06:38:33,07:03:33,07:07:24
97,4.675855166529,-74.04882979266,4.677131,-74.054398,06:38:18,06:38:53,06:58:53,07:08:18
98,4.695941,-74.027713,4.693537,-74.0364826,06:38:22,06:39:03,06:49:03,07:08:22
99,4.652769610526,-74.05436964141,4.651668378099,-74.087584465742,06:38:40,06:39:46,06:55:46,07:08:40
100,4.652769610526,-74.05436964141,4.6498554,-74.0549272,06:38:59,06:39:54,07:00:54,07:08:59
102,4.665549,-74.120577,4.642564477541,-74.126071147621,06:39:36,06:40:37,07:00:37,07:09:36
101,4.644216,-74.12021,4.642564477541,-74.126071147621,06:39:36,06:40:22,07:00:22,07:09:36
103,4.652769610526,-74.05436964141,4.6482836,-74.085425,06:40:19,06:41:03,07:06:03,07:10:19
104,4.676107,-74.048747,4.675847,-74.072258,06:40:58,06:41:35,06:58:35,07:10:58
105,4.697902,-74.069166,4.695234,-74.052124,06:41:57,06:43:01,06:55:01,07:11:57
106,4.658195,-74.057514,4.6835631,-74.0462608,06:48:03,06:49:20,07:09:20,07:18:03
107,4.697902,-74.069166,4.7074051,-74.0598098,06:48:18,06:50:00,07:30:00,07:18:18
108,4.675755594621,-74.048867164624,4.693609,-74.062874,06:48:49,06:49:24,07:08:24,07:18:49
109,4.652769610526,-74.05436964141,4.647197813867,-74.056031964719,06:49:21,06:50:23,07:16:23,07:19:21
110,4.611159,-74.075896,4.605044,-74.0680301,06:49:32,06:50:31,07:10:31,07:05:32
111,4.695361,-74.050252,4.7052535,-74.0298149,06:50:05,06:50:59,07:10:59,07:20:05
112,4.664568670828,-74.051374373305,4.6640335,-74.0529159,06:51:32,06:52:33,07:07:33,07:21:32
113,4.667930925236,-74.056891087426,4.6640335,-74.0529159,06:51:32,06:52:27,06:57:27,07:21:32
114,4.683195,-74.058667,4.686997,-74.053851,06:54:52,06:56:07,07:31:07,07:19:52
115,4.695939,-74.027712,4.710606785064,-74.032323583961,06:54:54,06:55:35,07:05:35,07:24:54
116,4.620090968101,-74.119135778522,4.612918092205,-74.115922339261,06:55:12,07:01:55,07:06:55,07:25:12
117,4.670346,-74.096374,4.6703724,-74.0868554,06:55:37,06:56:39,07:10:39,07:25:37
118,4.722831576573,-74.034011626984,4.731225,-74.0376314,06:56:06,06:56:58,07:26:58,07:26:06
119,4.647461,-74.061255,4.6363003,-74.0736232,06:58:28,06:59:08,07:19:08,07:28:28
120,4.725080044995,-74.031966309193,4.7241921,-74.0541588,06:58:54,06:59:57,07:19:57,07:28:54
122,4.705665038767,-74.053156531136,4.716925,-74.044629,07:00:28,07:01:03,07:11:03,07:30:28
123,4.644385,-74.12018,4.6451086,-74.0866338,07:00:40,07:01:19,07:21:19,07:30:40
124,4.670346,-74.096374,4.642939088843,-74.079362824559,07:00:53,07:02:23,07:16:23,07:30:53
125,4.6478113655,-74.060004925,4.63523428686,-74.078273847699,07:01:07,07:03:29,07:08:29,07:31:07
126,4.695361,-74.050252,4.700700657,-74.078286843,07:01:44,07:02:58,07:19:58,07:31:44
127,4.741849,-74.046262,4.745060815763,-74.066951572895,07:02:04,07:03:19,07:18:19,07:32:04
128,4.664568670828,-74.051374373305,4.678758493684,-74.042925685644,07:02:10,07:03:21,07:19:21,07:32:10
129,4.722831576573,-74.034011626984,4.716136506025,-74.052980951965,07:02:12,07:03:10,07:38:10,07:32:12
130,4.65202,-74.060135,4.643385547726,-74.061080887914,07:03:57,07:05:09,07:10:09,07:23:57
131,4.691946235764,-74.034659239252,4.7196576,-74.0392253,07:04:01,07:04:40,07:19:40,07:32:01
132,4.664568670828,-74.051374373305,4.680971290322,-74.051818214357,07:04:17,07:05:08,07:21:08,07:34:17
133,4.7514173,-74.102082,4.7553644,-74.1041533,07:04:34,07:05:50,07:15:50,07:25:34
134,4.7289431778,-74.040810457672,4.716617,-74.031199,07:04:49,07:05:45,07:27:45,07:34:49
135,4.615400011299,-74.069964451503,4.6351681,-74.0754246,07:05:10,07:06:16,07:21:16,07:44:10
136,4.722575,-74.044579,4.704926,-74.041809,07:06:21,07:13:16,07:18:16,07:36:21
137,4.676401,-74.048714,4.6775418,-74.0419383,07:06:41,07:07:46,07:23:46,07:36:41
138,4.620090968101,-74.119135778522,4.603863,-74.116937,07:06:53,07:07:48,07:22:48,07:36:53
139,4.7289431778,-74.040810457672,4.719365,-74.057191,07:07:05,07:08:28,07:25:28,07:37:05
140,4.664408,-74.052692,4.664689,-74.045204,07:07:09,07:08:06,07:17:06,07:37:09
141,4.737895307825,-74.065790323908,4.724711846972,-74.058338999748,07:07:39,07:08:58,07:24:58,07:37:39
142,4.6478113655,-74.060004925,4.642349,-74.057144,07:08:22,07:11:33,07:16:33,07:38:22
143,4.614815,-74.069261,4.5922965,-74.089013,07:08:25,07:09:31,07:55:31,07:51:25
144,4.676401,-74.048714,4.70357,-74.038536,07:08:49,07:10:04,07:23:04,07:38:49
145,4.6892,-74.03908,4.677345,-74.04465,07:09:13,07:10:17,07:35:17,07:39:13
146,4.691807228462,-74.050759553985,4.708606,-74.061156,07:09:19,07:10:00,07:25:00,07:39:19
147,4.705665038767,-74.053156531136,4.732785214337,-74.064385704696,07:10:08,07:10:45,07:20:45,07:40:08
148,4.644385,-74.12018,4.653960867665,-74.119563972586,07:10:30,07:11:08,07:31:08,07:40:30
149,4.644385,-74.12018,4.629066,-74.135913,07:10:56,07:11:31,07:31:31,07:40:56
150,4.676401,-74.048714,4.668759053463,-74.04602694077,07:12:05,07:13:06,07:26:06,07:42:05
151,4.676401,-74.048714,4.650977,-74.053548,07:13:09,07:14:00,07:27:00,07:43:09
152,4.651485,-74.055348,4.648029007447,-74.057883590873,07:13:36,07:14:41,07:37:41,07:44:36
153,4.691005,-74.075211,4.687314,-74.081129,07:14:10,07:15:07,07:37:07,07:44:10
154,4.676401,-74.048714,4.667541,-74.051913,07:14:20,07:14:59,07:27:59,07:44:20
155,4.664408,-74.052692,4.671891160778,-74.046613052487,07:15:35,07:17:02,07:46:02,07:45:35
156,4.663759110768,-74.117640277281,4.6522604,-74.0820069,07:16:12,07:16:47,07:21:47,07:46:12
157,4.667278666038,-74.052503693115,4.6696642,-74.0463682,07:16:35,07:17:38,07:50:38,07:46:35
158,4.652769610526,-74.05436964141,4.656269,-74.051,07:16:35,07:17:28,07:41:28,07:46:35
159,4.644385,-74.12018,4.6268446,-74.1166766,07:16:49,07:17:28,07:37:28,07:46:49
160,4.651485,-74.055348,4.647809,-74.057192,07:16:58,07:18:00,07:42:00,07:42:58
161,4.6553769,-74.0573801,4.644104,-74.056884,07:16:59,07:17:34,07:27:34,07:35:59
162,4.697241,-74.046563,4.702043,-74.04715,07:17:01,07:18:08,07:45:08,07:47:01
163,4.676401,-74.048714,4.702043,-74.052687,07:17:17,07:18:08,07:31:08,07:47:17
164,4.689838110566,-74.045939737261,4.699915,-74.046502,07:17:34,07:19:06,07:44:06,07:47:34
165,4.675755594621,-74.048867164624,4.667694,-74.051987,07:17:42,07:18:22,07:37:22,07:47:42
166,4.752628,-74.091653,4.7547556,-74.0893753,07:18:27,07:19:56,08:03:56,07:48:27
167,4.737895307825,-74.065790323908,4.733649,-74.0537388,07:18:30,07:19:58,07:47:58,07:48:30
168,4.664408,-74.052692,4.679801,-74.05466,07:19:29,07:20:42,07:49:42,07:49:29
169,4.741849,-74.046262,4.733738829115,-74.060500189662,07:19:50,07:20:37,07:35:37,07:49:50
170,4.647448,-74.061225,4.643899,-74.068065,07:19:53,07:20:33,07:47:33,07:49:53
171,4.675944,-74.048892,4.674889,-74.051109,07:19:58,07:20:38,07:35:38,07:49:58
172,4.676401,-74.048714,4.6727387,-74.0558635,07:20:01,07:21:17,07:39:17,07:50:01
173,4.691005,-74.075211,4.6912213,-74.0739045,07:20:10,07:21:59,07:44:59,07:50:10
174,4.7514173,-74.102082,4.750182295627,-74.101696237922,07:20:15,07:21:24,07:31:24,07:39:15
175,4.741849,-74.046262,4.7439909,-74.0643843,07:20:25,07:21:28,07:36:28,07:50:25
176,4.722831576573,-74.034011626984,4.714500549897,-74.03748717159,07:22:02,07:22:57,07:47:57,07:52:02
177,4.6943481,-74.0488974,4.683498,-74.056576,07:22:39,07:23:42,07:43:42,07:41:39
178,4.695361,-74.050252,4.7082754,-74.0815396,07:23:37,07:24:55,07:42:55,07:53:37
179,4.87011,-74.060871,4.841337766426,-74.056242182851,07:24:17,07:31:03,07:36:03,07:54:17
180,4.741849,-74.046262,4.734242,-74.060489,07:24:17,07:25:23,07:40:23,07:54:17
181,4.652618,-74.054558,4.64528,-74.05426,07:24:41,07:25:51,07:56:51,07:50:41
182,4.665549,-74.120577,4.658137,-74.127686,07:24:47,07:25:45,07:45:45,07:54:47
183,4.720721,-74.05537,4.7195863,-74.0539884,07:24:50,07:25:28,07:40:28,07:54:50
184,4.6553769,-74.0573801,4.640798020497,-74.063848257065,07:25:18,07:25:54,07:35:54,07:47:18
185,4.680761,-74.104658,4.6724412,-74.1106878,07:25:23,07:26:56,07:35:56,07:48:23
186,4.675855166529,-74.04882979266,4.677055,-74.044084,07:25:33,07:26:07,07:50:07,07:55:33
187,4.63336,-74.071028,4.646184932053,-74.058791957796,07:26:32,07:28:02,07:37:02,07:56:32
188,4.672326,-74.05326,4.687490902682,-74.043224412476,07:26:58,07:27:53,07:47:53,07:56:58
189,4.744555606,-74.04316493,4.7285035,-74.0402722,07:27:07,07:28:07,07:33:07,07:57:07
190,4.737895307825,-74.065790323908,4.7389344,-74.055888,07:27:23,07:28:55,07:54:55,07:57:23
191,4.6553769,-74.0573801,4.677055,-74.044084,07:27:30,07:28:03,07:38:03,07:57:30
192,4.6793672,-74.046993,4.687689,-74.073772,07:27:36,07:28:50,07:48:50,07:57:36
193,4.626758,-74.06736,4.6208748,-74.083799,07:27:48,07:30:22,07:50:22,07:57:48
194,4.697902,-74.069166,4.7284867,-74.0652263,07:28:10,07:29:30,08:09:30,07:58:10
195,4.683335141493,-74.047384562872,4.6835234,-74.0400406,07:28:33,07:29:37,07:39:37,07:58:33
196,4.705665038767,-74.053156531136,4.683435699966,-74.066363833845,07:28:39,07:29:15,07:39:15,07:58:39
197,4.675855166529,-74.04882979266,4.672091658045,-74.046350196004,07:28:39,07:29:19,07:49:19,07:58:39
198,4.752628,-74.091653,4.7418769,-74.0989911,07:28:51,07:35:53,07:40:53,07:58:51
199,4.722831576573,-74.034011626984,4.7258738405,-74.04482717808,07:29:13,07:30:15,08:00:15,07:59:13
200,4.6018879,-74.0696697,4.60299,-74.107964,07:29:23,07:30:02,07:50:02,07:59:23
201,4.697225,-74.046371,4.691275,-74.032507,07:29:36,07:30:40,07:52:40,08:07:36
202,4.664116,-74.117765,4.6955883,-74.0952915,07:29:49,07:30:48,07:35:48,08:01:49
203,4.668919,-74.065942,4.656078,-74.052117,07:29:53,07:31:12,08:01:12,07:59:53
204,4.676124,-74.047634,4.703413637922,-74.057179950178,07:30:18,07:31:05,07:44:05,08:00:18
205,4.676401,-74.048714,4.672759,-74.056096,07:30:21,07:31:32,07:47:32,08:00:21
206,4.741849,-74.046262,4.7210186,-74.0377387,07:31:12,07:32:57,07:47:57,08:01:12
207,4.656864,-74.055864,4.656269,-74.051,07:31:25,07:32:07,07:39:07,08:01:25
208,4.6522186,-74.05693335,4.6209979,-74.0684449,07:31:36,07:32:30,07:56:30,08:01:36
209,4.636027,-74.064101,4.6420585,-74.0571613,07:31:40,07:32:28,07:42:28,07:52:40
210,4.741088,-74.044457,4.7387173,-74.038192,07:31:44,07:32:39,08:14:39,08:01:44
211,4.676401,-74.048714,4.6694026,-74.0448596,07:31:44,07:32:37,07:49:37,08:01:44
212,4.651131,-74.063168,4.644748885,-74.072572547,07:31:50,07:32:55,07:42:55,08:01:50
213,4.620090968101,-74.119135778522,4.61837806891,-74.117326810956,07:31:53,07:33:23,07:58:23,08:01:53
214,4.664116,-74.117765,4.6522604,-74.0820069,07:33:01,07:33:47,07:38:47,08:03:01
215,4.652769610526,-74.05436964141,4.649961,-74.05355,07:33:43,07:34:48,07:52:48,08:03:43
216,4.715717266596,-74.063842845404,4.720314,-74.063433,07:33:52,07:34:57,07:55:57,07:58:52
217,4.7289431778,-74.040810457672,4.726743,-74.046673,07:34:13,07:35:25,08:13:25,08:04:13
218,4.6553769,-74.0573801,4.643077,-74.068268,07:34:28,07:35:05,07:45:05,07:56:28
219,4.667278666038,-74.052503693115,4.6690448,-74.0513016,07:34:40,07:35:42,08:06:42,08:04:40
220,4.676401,-74.048714,4.692682,-74.042923,07:34:58,07:36:33,07:50:33,08:04:58
221,4.651413659733,-74.059110320822,4.646704,-74.061897,07:35:18,07:36:24,07:47:24,08:05:18
222,4.667278666038,-74.052503693115,4.6627944,-74.0570023,07:35:21,07:36:27,08:06:27,08:05:21
223,4.672326,-74.05326,4.667401,-74.04424,07:36:03,07:37:09,07:57:09,08:06:03
224,4.6478113655,-74.060004925,4.6847288,-74.0561434,07:36:15,07:43:22,07:48:22,08:06:15
225,4.697241,-74.046563,4.698641332899,-74.030561372638,07:36:36,07:37:41,08:02:41,08:06:36
226,4.691807228462,-74.050759553985,4.7235314,-74.0310524,07:36:40,07:37:15,07:52:15,08:06:40
227,4.704843,-74.050863,4.709556,-74.050635,07:37:08,07:38:13,08:04:13,08:07:08
228,4.652618,-74.054558,4.647681363332,-74.07165415585,07:37:23,07:38:29,07:59:29,08:03:23
229,4.7289431778,-74.040810457672,4.7287975,-74.0470775,07:37:27,07:38:41,08:11:41,08:07:27
230,4.633514,-74.094537,4.6360378,-74.09173,07:37:49,07:39:00,07:54:00,08:19:49
231,4.652618,-74.054558,4.658750900603,-74.054054920433,07:38:05,07:39:21,07:45:21,08:04:05
232,4.6904,-74.050526,4.712931,-74.050011,07:38:10,07:39:02,07:53:02,08:08:10
233,4.670238,-74.069564,4.6644579,-74.0577809,07:38:11,07:39:37,08:29:37,08:12:11
234,4.651485,-74.055348,4.643532,-74.059547,07:38:45,07:39:51,08:04:51,08:09:45
235,4.676401,-74.048714,4.6845904,-74.0441579,07:38:48,07:40:11,07:57:11,08:08:48
236,4.705665038767,-74.053156531136,4.7165309,-74.0285055,07:39:23,07:39:59,07:49:59,08:09:23
237,4.725080044995,-74.031966309193,4.7362323,-74.0502413,07:39:56,07:40:57,08:05:57,08:09:56
238,4.6904,-74.050526,4.724616283828,-74.062073975801,07:40:02,07:41:23,08:00:23,08:10:02
239,4.704446,-74.032249,4.707684,-74.032217,07:40:28,07:41:39,07:55:39,08:02:28
241,4.671774,-74.053531,4.678457,-74.051983,07:40:40,07:43:18,08:07:18,08:08:40
240,4.720721,-74.05537,4.7260843,-74.0579456,07:40:40,07:41:17,08:07:17,08:10:40
242,4.633514,-74.094537,4.637027,-74.1005835,07:41:02,07:42:16,07:53:16,08:23:02
243,4.725080044995,-74.031966309193,4.726267,-74.051581,07:41:34,07:42:25,08:07:25,08:11:34
244,4.63861,-74.078865,4.653204,-74.088341,07:41:43,07:43:02,07:56:02,08:11:43
245,4.69355,-74.034389,4.706236,-74.041724,07:41:48,07:43:09,08:00:09,08:11:48
246,4.676401,-74.048714,4.700364,-74.050522,07:41:52,07:43:05,08:01:05,08:11:52
247,4.722396,-74.119061,4.7245585,-74.1320721,07:42:08,07:42:53,08:02:53,08:12:08
248,4.676401,-74.048714,4.689121,-74.049218,07:42:14,07:43:08,08:01:08,08:12:14
249,4.6904,-74.050526,4.695677,-74.066869,07:43:26,07:44:26,08:00:26,08:13:26
250,4.654077,-74.054014,4.635635302222,-74.067826978862,07:43:28,07:44:43,07:56:43,08:13:28
251,4.653403502076,-74.054512010698,4.630839,-74.0704,07:43:35,07:45:06,07:50:06,08:04:35
252,4.706553,-74.054303,4.6910313,-74.0537305,07:43:36,07:50:11,07:55:11,08:16:36
253,4.695361,-74.050252,4.6835955,-74.0560368,07:43:59,07:45:29,08:06:29,08:13:59
254,4.729606,-74.045171,4.7085861,-74.0300887,07:44:29,07:45:24,07:52:24,08:14:29
255,4.72923,-74.038274,4.737636,-74.0332852,07:45:25,07:46:47,08:06:47,08:16:25
256,4.644116,-74.118528,4.6408226,-74.1275751,07:45:35,07:46:30,07:51:30,08:15:35
257,4.599688,-74.095014,4.5965057,-74.1165507,07:45:46,07:46:55,08:00:55,08:15:46
258,4.741849,-74.046262,4.750385,-74.063695,07:45:58,07:46:52,08:01:52,08:15:58
259,4.70005314,-74.0565778,4.708871,-74.059479,07:46:00,07:52:09,07:57:09,08:16:00
260,4.6904,-74.050526,4.711012,-74.0555107,07:46:02,07:47:12,08:01:12,08:16:02
261,4.697225,-74.046371,4.689762,-74.049821,07:46:20,07:47:26,08:08:26,08:23:20
262,4.594493,-74.139157,4.5881445,-74.1568052,07:46:23,07:48:09,08:04:09,08:16:23
263,4.681007803027,-74.042381531248,4.678825,-74.042744,07:46:34,07:47:25,08:08:25,08:16:34
264,4.5976183,-74.0721118,4.576007,-74.097246,07:46:48,07:53:20,07:58:20,08:16:48
265,4.644385,-74.12018,4.648816,-74.094955,07:47:06,07:47:42,08:07:42,08:17:06
266,4.6943481,-74.0488974,4.679002429628,-74.041988924146,07:47:25,07:48:20,07:58:20,08:06:25
267,4.687655581,-74.05179745,4.678879,-74.054557,07:47:26,07:50:06,07:55:06,08:17:26
268,4.683503940724,-74.048348072999,4.68007,-74.048602,07:48:10,07:51:03,08:01:03,08:18:10
269,4.647448,-74.061225,4.653913340524,-74.07922334969,07:48:17,07:48:52,08:17:52,08:18:17
270,4.676401,-74.048714,4.674807,-74.054767,07:48:20,07:49:41,08:09:41,08:18:20
271,4.667183,-74.054995,4.664418,-74.058264,07:48:21,07:51:35,08:11:35,08:12:21
272,4.694708,-74.086188,4.7019563,-74.0524838,07:48:30,07:54:19,07:59:19,08:23:30
273,4.695941,-74.027713,4.7029088,-74.0300247,07:48:31,07:49:12,07:59:12,08:18:31
